model	translation	source	text	reference
WMTBiomedBaseline.387	"Brexit debate is like a ""walk in the park"""	neuepresse.de.101088	"Brexit-Debatte ist wie ein ""Spaziergang im Park"""	"Brexit debate is a ""walk in the park"""
WMTBiomedBaseline.387	"The violent verbal attacks by British Prime Minister Boris Johnson on Brexit opponents in Parliament do not, in his view, contribute to a climate of hatred. Compared to the election campaign before the Brexit referendum in 2016, the current controversy was a ""walk in the park,"" said Dominic Cummings at a book presentation on Friday. ""We enjoy that. We will emerge (from the EU) and we will win. """	neuepresse.de.101088	"Die heftigen verbalen Angriffe des britischen Premierministers Boris Johnson auf Brexit-Gegner im Parlament tragen nach Ansicht seines Spitzenberaters nicht zu einem Klima des Hasses bei. Im Vergleich zum Wahlkampf vor dem Brexit-Referendum 2016 sei die aktuelle Kontroverse ein ""Spaziergang im Park"", sagte Dominic Cummings am Freitag bei einer Buchvorstellung. ""Wir genießen das. Wir werden (aus der EU) austreten und wir werden gewinnen""."	"The fierce verbal attacks of the British Prime Minister Boris Johnson against Brexit opponents in parliament did not contribute to a climate of hatred, his top advisor believes. Compared to the election before the Brexit referendum in 2016, the current controversy is a ""walk in the park,"" said Dominic Cummings at a book launch on Friday. ""We are enjoying this. We are going to leave [the EU] and we are going to win."""
WMTBiomedBaseline.387	"Johnson had harshly attacked Brexit opponents in Parliament over the past few days and, among other things, accused them of 'betrayal' on the people. Accusations that he could put Members at risk because they could become the target of murder threats, for example, turned out to be a ""humbug."""	neuepresse.de.101088	"Johnson hatte Brexit-Gegner im Parlament in den vergangenen Tagen hart angegriffen und ihnen unter anderem ""Verrat"" am Volk vorgeworfen. Anschuldigungen, dass er damit die Abgeordneten in Gefahr bringen könnte, weil sie etwa Ziel von Morddrohungen werden könnten, tat er als ""Humbug"" ab."	"In recent days, Johnson has vehemently attacked Brexit opponents in parliament and accused them of ""betraying"" the people, among other things. He dismissed as ""humbug"" accusations that he could be putting members of parliament in danger because they could then become the target of death threats."
WMTBiomedBaseline.387	Cummings said that the only way to restore calm was to finally respect the British 's decision to leave the EU. It was not surprising that people were shocked that Britain had still not left the EU three years after the referendum.	neuepresse.de.101088	Cummings sagte, der einzige Weg, um wieder Ruhe einkehren zu lassen, sei, wenn die Abgeordneten die Entscheidung der Briten für einen Austritt aus der EU endlich respektieren würden. Es sei nicht überraschend, dass die Leute darüber aufgebracht seien, dass Großbritannien drei Jahre nach dem Referendum immer noch nicht aus der EU ausgetreten sei.	Cummings said that the only way for calm to return would be if members of parliament decide to finally respect the British people's decision to leave the EU. It should come as no surprise that people are upset that Great Britain still has not exited the EU three years after the referendum.
WMTBiomedBaseline.387	"In view of the exaggerated mood, even the bishops of the Anglian Church called for restraint on Friday. ""We should talk to each other with respect,"" said a statement. ""And we should listen."""	neuepresse.de.101088	"Angesichts der aufgeladenen Stimmung riefen am Freitag sogar die Bischöfe der anglikanischen Kirche zur Zurückhaltung auf. ""Wir sollten miteinander mit Respekt sprechen"", hieß es in einer Erklärung. ""Und wir sollten auch zuhören""."	"In view of the charged mood, even bishops of the Anglican Church called for restraint on Friday. ""We should speak to others with respect. And we should also listen."""
WMTBiomedBaseline.387	Pakistan's Prime Minister Khan calls for Uno intervention in Kashmir	volksblatt.li.150574	Pakistans Ministerpräsident Khan fordert Uno-Eingreifen in Kaschmir	Pakistan's Prime Minister Khan demands UN intervention in Kashmir
WMTBiomedBaseline.387	With an emotional appeal, Pakistan's Prime Minister Imran Khan once again called on the United Nations to intervene in the Kashmir conflict at his first appearance before the Uno General Assembly.	volksblatt.li.150574	Mit einem emotionalen Appell hat Pakistans Ministerpräsident Imran Khan bei seinem ersten Auftritt vor der Uno-Vollversammlung die Vereinten Nationen erneut zu einem Eingreifen im Kaschmir-Konflikt aufgefordert.	With an emotional appeal to the UN, Pakistan's Prime Minister Imran Khan once again called on the United Nations to intervene in the Kashmir conflict during his first appearance before the UN General Assembly.
WMTBiomedBaseline.387	"Otherwise, a renewed war between the nuclear powers of Pakistan and India is likely, said Khan on Friday at the UNO general debate in New York. ""If that is bad, you hope for the best, but you're prepared for the worst."" The United Nations would have a responsibility for Kashmir. ""You will have to prevent it."""	volksblatt.li.150574	"Andernfalls sei ein erneuter Krieg zwischen den Atommächten Pakistan und Indien wahrscheinlich, sagte Khan am Freitag bei der Uno-Generaldebatte in New York. ""Wenn das schlecht läuft, hofft man auf das Beste, aber seid auf das Schlimmste vorbereitet"". Die Vereinten Nationen hätten eine Verantwortung für Kaschmir. ""Ihr hättet das verhindern müssen""."	"Otherwise another war between the Pakistan and India, both nuclear powers, is likely, Khan stated on Friday during the UN general debate in New York. ""When things are bad, one can hope for the best, but should be prepared for the worst"". The UN had a responsibility towards Kashmir. ""You should have prevented this""."
WMTBiomedBaseline.387	India and Pakistan have had three wars since their independence from British colonial rule in 1947, two of them around the divided region of Kashmir. Both nuclear powers each dominate part of Kashmir and another part belongs to China. At the beginning of August, India had withdrawn the Indian Kashmir region from the autonomous status, thereby increasing tension in relation to Pakistan abruptly.	volksblatt.li.150574	Indien und Pakistan haben seit ihrer Unabhängigkeit von britischer Kolonialherrschaft im Jahr 1947 drei Kriege geführt, zwei davon um die geteilte Region Kaschmir. Beide Atommächte beherrschen jeweils einen Teil von Kaschmir, ein weiterer Teil gehört zu China. Anfang August hatte Indien der indischen Kaschmir-Region den Autonomiestatus entzogen und damit die Spannungen im Verhältnis zu Pakistan schlagartig erhöht.	India and Pakistan have been involved in three wars since gaining independence from British colonial rule in 1947, and two of those wars were waged over the divided Kashmir region. Both countries with nuclear powers control a part of Kashmir and the third part belongs to China. At the beginning of August, India revoked the autonomy status of the Indian Kashmir region, and sharply increased tensions in its relations with Pakistan.
WMTBiomedBaseline.387	Not one bottle of water	neues-deutschland.2878055	Nicht mal eine Flasche Wasser	Not even a bottle of water
WMTBiomedBaseline.387	The demonstrators in Cairo are calling for the Egyptian President al-Sisi to fall.	neues-deutschland.2878055	Die Demonstranten in Kairo fordern den Sturz des ägyptischen Präsidenten al-Sisi.	Protesters in Cairo are calling for the overthrow of Egyptian President el-Sisi.
WMTBiomedBaseline.387	The government is reacting hard to the current protests in Egypt. It is shooting the people with sharp ammunition, and more than 2000 detained healthier in prisons to the 60,000 political prisoners who are already sitting there. Protesting has never been safe in Egypt. However, since General Abdel Fattah el-Sisi took over in 2013, the state apparatus has done everything to avoid a scenario like that of the Arab Spring.	neues-deutschland.2878055	Gegen die derzeitigen Proteste in Ägypten reagiert die Regierung mit harter Hand. Sie lässt mit scharfer Munition auf die Bevölkerung schießen, über 2000 Festgenommene gesellen sich in den Gefängnissen zu den 60.000 politischen Gefangenen, die dort bereits einsitzen. Protestieren war in Ägypten noch nie ungefährlich. Doch seit der Machtübernahme von General Abdel Fattah el-Sisi im Jahr 2013 tut der Staatsapparat alles dafür, ein Szenario wie zu Zeiten des Arabischen Frühlings zu vermeiden.	The government is cracking down on the recent protests in Egypt. It permitted the use of live ammunition against the population, and more than 2000 people were arrested, joining the 60,000 political prisoners already in jail. Protesting in Egypt has never been without danger. But since General Abdel Fattah el-Sisi took power in 2013, the state apparatus has done everything in its power to prevent a scenario like the Arab Spring.
WMTBiomedBaseline.387	But one of the causes of the 2011 protests was the bad economic situation. Poverty, lack of perspective and the feeling of being stifled by their own government are driving millions into the streets. And this is a problem that does not get under control of the el-Sisi regime, no matter how tough it is against opponents. The situation has even deteriorated.	neues-deutschland.2878055	Doch einer der Auslöser für die Proteste 2011 war die schlechte wirtschaftliche Lage. Armut, Perspektivlosigkeit und das Gefühl, von der eigenen Regierung erstickt zu werden, trieben Millionen auf die Straße. Und das ist ein Problem, welches auch das Regime von el-Sisi nicht in den Griff bekommt, egal, wie hart es gegen Widersacher vorgeht. Die Situation hat sich sogar verschlechtert.	One of the triggers for the 2011 protests was the poor economic situation. Poverty, hopelessness, and the feeling of being stifled by their own government drove millions onto the streets. And that is one problem that the regime of el-Sisi cannot handle, no matter how hard they move against their opponents. The situation has even deteriorated.
WMTBiomedBaseline.387	Today, one in three lives below the poverty line in Egypt. Since 2016, the currency has lost more than half its value, with an inflation rate of 10%. Those who want to buy a bottle of water on the supermarket must decide who they finance: Nestlé, Coca-Cola or the military. The latter is responsible not only for oppression, but also for the largest economic actor. The military is building streets, houses, football stairs, producing food and much more. That was the case before el-Sisi. The Egyptian people have a lot of experience with authoritarian regimes, and the dilemma in the supermarket is an old one. It is always critical when large sections of the population find it difficult to get a bottle of water at all.	neues-deutschland.2878055	Heute lebt jeder Dritte in Ägypten unter der Armutsgrenze. Seit 2016 hat die Währung mehr als die Hälfte ihres Wertes verloren, die Inflationsrate liegt bei zehn Prozent. Wer im Supermarkt eine Flasche Wasser kaufen möchte, muss entscheiden, wen er finanziert: Nestlé, Coca-Cola oder das Militär. Letzteres ist nämlich nicht nur für die Unterdrückung zuständig sondern auch der größte wirtschaftliche Akteur. Das Militär baut Straßen, Häuser, Fußballstadien, produziert Lebensmittel und vieles mehr. Das war schon vor el-Sisi so. Mit autoritären Regimen hat das ägyptische Volk viel Erfahrung, auch das Dilemma im Supermarkt ist ein altes. Kritisch wird es immer dann, wenn große Teile der Bevölkerung Schwierigkeiten haben, sich überhaupt eine Flasche Wasser zu leisten.	Today, one third of Egyptian citizens live below the poverty line. Since 2016, Egypt's currency has lost more than half of its value, and the inflation rate has climbed to 10 percent. Anyone who wants to purchase a bottle of water at the supermarket must decide who they want to finance: Nestlé, Coca Cola, or the military. The latter is not only responsible for the oppression but is also the largest economic player. The military builds streets, houses, and soccer stadiums, produces food, and much more. That was also the case before el-Sisi. The Egyptian people have a great deal of experience with authoritative regimes, and the situation in the supermarket is nothing new. Things always become critical when large segments of the population struggle to buy even a bottle of water.
WMTBiomedBaseline.387	"TÜV tests at the terminal: Ber-Chief: No ""Showstoppers"" for capital airports"	shz.de.83946	"Tüv-Prüfungen im Terminal: BER-Chef: Keine ""Showstopper"" mehr für Hauptstadtflughafen"	Tüv testing in the Terminal: BER boss: No more ‘showstoppers' for main city airports
WMTBiomedBaseline.387	Two months have been taken to determine whether the complex system works together in BER fire protection. The operators are satisfied with the course. But the TÜV is not yet ready on the BER.	shz.de.83946	Zwei Monate wurde geprüft, ob das komplizierte Anlagengeflecht beim BER-Brandschutz im Zusammenspiel funktioniert. Die Betreiber sind mit dem Verlauf zufrieden. Doch der Tüv ist am BER noch nicht fertig.	For two months there were tests to see whether the complicated plant network at BER Fire Protection works interactively. The operators are satisfied with the progress. But the Tüv is not finished at the BER.
WMTBiomedBaseline.387	Following large-scale TÜV checks at the terminal of the future capital city airport, the operators confirmed the planned opening in October next year. This is certain, he said, after a meeting of the supervisory board, Rainer Bretschneider.	shz.de.83946	Nach großangelegten Tüv-Prüfungen im Terminal des künftigen Hauptstadtflughafens haben die Betreiber die geplante Eröffnung im Oktober nächsten Jahres bestätigt. Dies sei sicher, sagte Aufsichtsratschef Rainer Bretschneider nach einer Sitzung des Kontrollgremiums.	After large-scale Tüv tests in the Terminal of the future metropolitan airport, the operators have confirmed the planned opening in October of next year. This is certain, said supervisory board chief Rainer Bretschneider after a meeting of the control panel.
WMTBiomedBaseline.387	"Airport chef Engelbert Lütke Daldrup spoke of a successfully completed test, but said that there were still shortcomings in the terminal. ""We have many detailed issues, but we do not have a real showstop."" He assured that the timetable for entry into service would include buffer."	shz.de.83946	"Flughafenchef Engelbert Lütke Daldrup sprach von einer erfolgreich abgeschlossen Prüfung, sagte aber auch, es seien noch Mängel im Terminal abzuarbeiten. ""Wir haben viele Detailthemen, aber einen echten Showstopper haben wir nicht"". Er versicherte, der Zeitplan bis zur Inbetriebnahme enthalte noch Puffer."	"Airport chief Engelbert Lütke Daldrup spoke about a successfully completed examination, but also said there are still defects to be worked through in the Terminal. ""We have a lot of detail topics, but we do not have a real showstopper."" He reassured us that before the launch there are still some buffers."
WMTBiomedBaseline.387	However, there is evidence that the time reserve is no longer too large. The sale display will now be sent to the Construction Office during the first quarter of 2020, which was scheduled for this autumn at the beginning of the year.	shz.de.83946	Es gibt jedoch Hinweise, dass die zeitliche Reserve nicht mehr allzu groß sein dürfte. Die Baufertigstellungsanzeige soll nun im Laufe des ersten Quartals 2020 beim Bauamt eingereicht werden, zu Jahresbeginn war das für diesen Herbst vorgesehen.	However, there are indications, that it will not take much longer to complete. The construction completion notice is to be submitted to the building authority during the first quarter of 2020, at the start of the year it had been predicted for this autumn.
WMTBiomedBaseline.387	"Hundreds of faults in power cables are still to be remedied, and the TÜV intends to examine them by February. ""In order to create the conditions for the start of air traffic, we must continue to work hard to deal with the deficiencies,"" said a written communication."	shz.de.83946	"Hunderte Mängel an Stromkabeln sind noch zu beheben; der Tüv will diese noch bis Februar prüfen. ""Um hier die Voraussetzungen für die Aufnahme des Flugbetriebs zu schaffen, muss weiterhin intensiv an der Abarbeitung der Mängel gearbeitet werden"", hieß es in einer schriftlichen Mitteilung."	"Hundreds of power cable defects still need addressing; the Tüv wants to check all of these by February. ""In order to create prognoses for the acceptance of flight operations, there has to continue to be intensive work on the defects,"" the written communication stated."
WMTBiomedBaseline.387	Lütke Daldrup said that in many cases there was a lack of evidence, rather than new cables. Nor is there any opening for all the dowels on which the cable tracks are suspended. The head of the airport expects this to be available by the end of the year.	shz.de.83946	Lütke Daldrup sagte, in vielen Fällen gehe es um fehlende Nachweise, weniger um neue Kabel. Es gibt auch noch keine Freigabe für sämtliche Dübel, an denen die Kabeltrassen hängen. Der Flughafenchef erwartet, dass diese bis Jahresende vorliegt.	Lütke Daldrup said, that in many cases it's a matter of missing verification rather than new cables. There has also not been release for all dowelling on which the cables hang. The airport manager is expecting this to be available at the end of the year.
WMTBiomedBaseline.387	In addition, fire protection is not yet functioning satisfactorily at the point of transition to the station under the terminal. The problems had led the project to another crisis three years ago. This time we are talking about smoke creams which run down in the event of a fire like a canvas, so that the smoke does not spread. They are going too far down. 36 engines must therefore be replaced. There will then be new tests with hot gas smoke at the beginning of the year.	shz.de.83946	Außerdem funktioniert der Brandschutz am Übergang zum Bahnhof unter dem Terminal noch nicht zufriedenstellend. Die Probleme hatten das Projekt schon vor drei Jahren in eine weitere Krise geführt. Dieses Mal geht es um Rauchschürzen, die bei einem Brand wie eine Leinwand herunterfahren, damit der Rauch sich nicht ausbreitet. Sie fahren zu weit herunter. 36 Motoren müssen deshalb ausgetauscht werden. Dann soll es Anfang des Jahres neue Versuche mit Heißgasrauch geben.	Also, the fire protection at the passage to the station under the Terminal is not satisfactory yet. There had already been problems leading the project into further crisis three years ago. This time it's about smoke barriers, which descend like a canvas during a fire, so that smoke does not spread. They go too far down. Therefore, 36 engines have to be exchanged. There will be new testing with hot gas smoke at the beginning of the year.
WMTBiomedBaseline.387	Problems with fire protection and other building defects, as well as planning errors, delay the opening of the airport for years. Originally, it was supposed to be operational in 2011. The cost has increased from EUR 2 billion since the start of 2006 to around EUR 6.5 billion for next year's opening.	shz.de.83946	Probleme mit dem Brandschutz und weitere Baumängel sowie Planungsfehler verzögern die Eröffnung des Flughafens seit Jahren. Ursprünglich sollte er 2011 in Betrieb gehen. Die Kosten stiegen seit Baubeginn 2006 von zwei Milliarden auf voraussichtlich rund 6,5 Milliarden Euro zur Eröffnung im nächsten Jahr.	Problems with fire protection and further building defects such as planning errors have been delaying the opening of the airport for years. Originally it was meant to become operational in 2011. Since building started in 2006, the costs have risen by two billion to an expected approximation of 6.5 billion Euro for opening next year.
WMTBiomedBaseline.387	Because the number of passengers in Berlin has increased significantly since then, those responsible are planning to expand the airport. This is what will happen in a special meeting of the Supervisory Board on 18 October, as President Bretschneider announced.	shz.de.83946	Weil die Passagierzahlen in Berlin seither deutlich gestiegen sind, planen die Verantwortlichen den Ausbau des Flughafens. Darum soll es in einer Sondersitzung des Aufsichtsrats am 18. Oktober gehen, wie der Vorsitzende Bretschneider ankündigte.	Because the amounts of passengers in Berlin have risen noticeably since then, those responsible are planning an expansion of the airport. For this reason, there is a special meeting of the supervisory board planned on October 18th, the Chairman Bretschneider announced.
WMTBiomedBaseline.387	The airport company is now looking for two new managers. Financial chef Heike Fölster changes to Deutsche bahn at the end of the year, and Manfred Bobke-of CAMEN will retire next year, as Bretschneider said. He thanked Fölster. She put airport finances on a firm footing.	shz.de.83946	Die Flughafengesellschaft sucht nun zwei neue Geschäftsführer. Finanzchefin Heike Fölster wechselt Ende des Jahres zur Deutschen Bahn, Personalchef Manfred Bobke-von Camen geht nächstes Jahr in Rente, wie Bretschneider sagte. Er dankte Fölster. Sie habe die Flughafenfinanzen auf feste Füße gestellt.	The airport company is now looking for two new business directors. Finance boss Heike Fölster is changing to Deutschen Bahn next year, Personnel manager Manfred Bobke-von Camen retires next year, as Bretschneider informed us. He thanked Fölster. She put airport finances on a firm footing.
WMTBiomedBaseline.387	Chemnitz: Drugs guns - Police stays man	bild.126691	Chemnitz: Automaten für Drogen gesprengt - Polizei nimmt Mann fest	Chemnitz: Police arrest man for blowing up vending machines to get drugs
WMTBiomedBaseline.387	He needed money for drugs - and hunted a number of machines in the Chemnitz area! Now the perpetrator is at last in prison!	bild.126691	Er brauchte Geld für Drogen - und jagte dafür etliche Automaten im Chemnitzer Stadtgebiet in die Luft! Jetzt sitzt der Täter endlich in Haft!	He needed money for drugs—so he blew up a load of vending machines in Chemnitz! Now the culprit is behind bars.
WMTBiomedBaseline.387	Over the past two years, there has been a sharp increase in the number of counterfeit cigarette and car ticket machines in Chemnitz and the region. There was a million damage!	bild.126691	In den vergangenen zwei Jahren war die Zahl der gesprengten Zigaretten- und Parkschein-Automaten in Chemnitz und der Region stark angestiegen. Es entstand ein Millionenschaden!	The number of cigarette and parking ticket machines blown up in Chemnitz and the region increased drastically over the past two years. Millions of euros' worth of damage was caused.
WMTBiomedBaseline.387	After two detonations at the end of May, the police took a 33-year-old German on the street and on the Further Strait in Chemnitz.	bild.126691	Die Polizei fasste nach zwei Detonationen Ende Mai an der Bürgerstraße und an der Further Straße in Chemnitz einen 33-jährigen Deutschen.	The police arrested a 33-year-old German following two detonations in Bürgerstrasse and Further Strasse in Chemnitz at the end of May.
WMTBiomedBaseline.387	"Police officer Andrzej Rydzik: ""In the course of the investigation into explosives explosions carried out in unit of fact, with a particularly severe case of theft, 33 police officers were not arrested by the Chemniti"	bild.126691	"Polizeisprecher Andrzej Rydzik: ""Im Zuge der Ermittlungen wegen des Herbeiführens von Sprengstoffexplosionen in Tateinheit mit besonders schwerem Fall des Diebstahls, die durch die Chemnitzer Kriminalpolizei geführt wurden, bestätigte sich nicht nur dieser Verdacht gegen den 33-Jährigen""."	"Police spokesman Andrzej Rydzik: ""In the course of investigations by Chemnitz Criminal Investigation Department into explosions in conjunction with a particularly serious case of theft, this is not the only suspicion related to the 33-year-old that was confirmed""."
WMTBiomedBaseline.387	Faced with the new evidence, the 33-year-old Chemnitzer now had a total of eight deeds.	bild.126691	Konfrontiert mit den neuen Beweisen, gestand der 33-jährige Chemnitzer jetzt insgesamt acht Taten.	Confronted with the new evidence, the 33-year-old Chemnitz resident has confessed to a total of eight offenses.
WMTBiomedBaseline.387	The police officer: 'With his prey he appears to have financed his drug addiction'. Four times alone, between 20 August 2018 and 31 May 2019, the bomber had blasted car ticket machines on the passenger road.	bild.126691	"Der Polizeisprecher: ""Mit der Beute hat er offenbar seine Betäubungsmittelabhängigkeit finanziert"". Allein viermal hatte der Bomber zwischen 20. August 2018 und dem 31. Mai 2019 Parkscheinautomaten an der Bürgerstraße gesprengt."	"Said the police spokesman: ""He evidently funded his drug habit with the proceeds."" The bomber detonated parking ticket machines in Bürgerstrasse four times between August 20, 2018 and May 31, 2019."
WMTBiomedBaseline.387	The resulting total damage amounts to at least EUR 60 000!	bild.126691	Der entstandene Gesamtschaden beläuft sich auf mindestens 60 000 Euro!	The damage caused amounts to at least EUR 60,000!
WMTBiomedBaseline.387	The machine bomber is now in detention. Police investigations against him are continuing.	bild.126691	Der Automaten-Bomber sitzt jetzt in Untersuchungshaft. Die polizeilichen Ermittlungen gegen ihn laufen weiter.	The vending machine bomber is now in custody awaiting trial. The police investigations into him are continuing.
WMTBiomedBaseline.387	It is conceivable that he was also responsible for further machine explosions in Chemnitz and adjacent rural areas.	bild.126691	Denkbar, dass er auch für weitere Automaten-Sprengungen in Chemnitz und angrenzenden Landkreisen verantwortlich war.	It is conceivable that he was also responsible for blowing up further vending machines in Chemnitz and surrounding areas.
WMTBiomedBaseline.387	Aua takes Eurowings flights from Vienna	salzburg.com.254661	AUA übernimmt Eurowings-Flüge ab Wien	AUA Takes Over Eurowings Flights From Vienna
WMTBiomedBaseline.387	"The Air thansa group is implementing its strategy for Vienna airport. In the midst of the prize campaign with low-cost carriers such as Lauda, Wizz Air, EasyJet and Level, Air thansa subsidiary AUA takes over the commercial control of all Eurowings flights. Previously, ""AviationNetOnline"" had reported on this."	salzburg.com.254661	"Der Lufthansa-Konzern krempelt seine Strategie für den Flughafen Wien um. Inmitten des Preiskampfes mit Billigfliegern wie Lauda, Wizz Air, EasyJet und Level übernimmt die Lufthansa-Tochter AUA ""die kommerzielle Steuerung aller Eurowings-Flüge ab Wien"", bestätigte am Freitag ein Pressesprecher der Austrian Airlines gegenüber der APA. Zuvor hatte ""AviationNetOnline"" darüber berichtet."	"The Lufthansa Group is radically changing its strategy for the Vienna Airport. Amid the price war with budget airlines such as Lauda, Wizz Air, EasyJet, and Level, the Lufthansa subsidiary AUA is taking on ""the commercial management of all Eurowings flights leaving Vienna,"" a press officer from Austrian Airlines confirmed to the APA on Friday. ""AviationNetOnline"" had made previous reports to that end."
WMTBiomedBaseline.387	"The Vienna base of the airthansa low-cost airline Eurowings will thus be dismantled de facto. Of the currently seven Eurowings aircraft, four remain in Vienna. This will be taken over by the AUA in the ""wetlease"" from January 2020, including Eurowings staff. In Salzburg there will henceforth be three Eurowings Jets to fly from Salzburg and Innsbruck as charter machines to holiday destinations. Routes from Vienna to Germany are taken over by Eurowings Germany."	salzburg.com.254661	"Die Wiener Basis des Lufthansa-Billigfliegers Eurowings wird damit de facto aufgelöst. Von den aktuell sieben Eurowings-Flugzeugen bleiben vier in Wien. Diese übernimmt die AUA ab Jänner 2020 im ""Wetlease"", also inklusive Eurowings-Personal. In Salzburg werden künftig drei Eurowings-Jets stationiert sein, die von Salzburg und Innsbruck als Chartermaschinen zu Urlaubszielen fliegen sollen. Strecken von Wien nach Deutschland werden von Eurowings Deutschland übernommen."	"This will de facto dissolve the Vienna base of the Lufthansa budget airline Eurowings. Of the seven Eurowings flights currently existing, four will remain in Vienna. Beginning in January 2020, the AUA will take these over in a ""wet lease,"" which includes Eurowings personnel. In the future, three Eurowings jets will be stationed in Salzburg, which will fly from Salzburg and Innsbruck to vacation destinations as chartered planes. Routes from Vienna to Germany will be taken over by Eurowings Deutschland."
WMTBiomedBaseline.387	The Eurowings base in Vienna was integrated into the AUA turnstile and network planning, said the spokesperson. Flight times will be adapted to follow-up flights. The aim was, on the one hand, to strengthen Vienna's turnstile and, on the other hand, to develop decentralized traffic from the Länder.	salzburg.com.254661	Die Eurowings-Basis in Wien werde in das AUA-Drehkreuz und die Netzplanung integriert, erklärte der Sprecher. Die Flugzeiten sollen auf Anschlussflüge abgestimmt werden. Ziel sei einerseits, das Drehkreuz Wien zu stärken und andererseits den dezentralen Verkehr aus den Bundesländern heraus auszubauen.	The Eurowings base in Vienna will be integrated into the AUA hub and network planning, the office explained. The flight times will be coordinated with those of connecting flights. The goal is to strengthen the hub in Vienna and expand the decentralized traffic from the federal provinces.
WMTBiomedBaseline.387	"As AviationNetOnline writes, Eurowings in Vienna only serve as a ""production company"" for the group sister AUA. For example, Barcelona and Rome would be served by AUA flight numbers, but mainly Eurowings. The on-board product should be adapted to that of Austrian Airlines, but the pilots and flight crews should come from Eurowings. According to the report, Eurowings flights starting under the AUA flight number are no longer handled in the terminal 1, but in the same way as the AUA in the terminal 3."	salzburg.com.254661	"Wie AviationNetOnline schreibt, diene Eurowings in Wien nur noch als ""Production Company"" für die Konzernschwester AUA. So würden unter anderem Barcelona und Rom mit AUA-Flugnummer, aber vornehmlich mit Eurowings-Gerät bedient werden. Das Bordprodukt solle zwar an jenes von Austrian Airlines angepasst werden, die Piloten und Flugbegleiter stammen aber von Eurowings. Die unter AUA-Flugnummer startenden Eurowings-Flüge werden dem Bericht zufolge nicht mehr im Terminal 1, sondern so wie die AUA im Terminal 3 abgefertigt."	"As AviationNetOnline writes, Eurowings in Vienna still serves only as a ""production company"" for its sister company AUA. For example, Barcelona, Rome, and other cities would be served with an AUA flight number, but primarily with Eurowings machines. Although the board product will be adapted to that of Austrian Airlines, the pilots and flight attendants will come from Eurowings. The Eurowings flights starting under AUA flight numbers will reportedly no longer begin in Terminal 1, but in Terminal 3 like the AUA."
WMTBiomedBaseline.387	A prize campaign has broken out at Vienna airport after Niki Pleite. The Ryanair subsidiary Laudamotion only announced on Thursday that the fleet in Vienna next summer will be increased to 16 aircraft. The Irish lowcost airline sends four Ryanair machines together with Crews to Vienna, also in the so-called wetlease, which criticised the union as a bypass to the collective agreement.	salzburg.com.254661	"Am Flughafen Wien ist nach der Niki-Pleite ein Preiskampf ausgebrochen. Die Ryanair-Tochter Laudamotion kündigte erst am Donnerstag an, die Flotte in Wien nächsten Sommer auf 16 Flugzeuge aufzustocken. Der irische Billigflieger schickt dafür vier Ryanair-Maschinen samt Crews nach Wien, ebenfalls im sogenannten ""Wetlease"", was die Gewerkschaft als Umgehungskonstrukt zum Kollektivvertrag kritisierte."	After the Niki bankruptcy, a price war has broken out at the Vienna Airport. The Ryanair subsidiary Laudamotion announced on Thursday that it would increase its fleet in Vienna to sixteen airplanes next summer. To that end, the Irish budget airline is sending four Ryanair planes and crews to Vienna; this will also be done through a wet lease, which has been criticized by the trade union as a construct for bypassing the collective agreement.
WMTBiomedBaseline.387	"The attack by Ryanair-Chief Michael O'Leary that Lauda will have overtaken the AUA in five years ""time, replied on Friday's board Andreas Otto,"" We're in five years."	salzburg.com.254661	"Der Kampfansage von Ryanair-Chef Michael O'Leary, dass Lauda die AUA in fünf Jahren überholt haben wird, entgegnete am Freitag AUA-Vorstand Andreas Otto: ""Wir bleiben die Nummer eins am Standort, in fünf, sechs oder zehn Jahren""."	"The challenge laid down by Ryanair CEO Michael O'Leary—that Lauda will have overtaken AUA in five years—was countered on Friday by Andreas Otto, the CCO of AUA: ""We will remain number one at that location after five, six, or ten years."""
WMTBiomedBaseline.387	Queen-Enkelin Prinzessin Beatrice is loved	heute.at.40409	Queen-Enkelin Prinzessin Beatrice ist verlobt	Queen's granddaughter Princess Beatrice is engaged
WMTBiomedBaseline.387	Beatrice, Eugenie, William and Harry: When children, the cousins were the best friends. Now the last of the four is married. Beatrice is praiseworthy!	heute.at.40409	Beatrice, Eugenie, William und Harry: Als Kinder waren die Cousins die besten Freunde. Jetzt heiratet die letzte der vier. Beatrice ist verlobt!	Beatrice, Eugenie, William, and Harry: These cousins were best friends as children. Now the last of the four is getting married. Beatrice is engaged!
WMTBiomedBaseline.387	Wonderful news from the British Royals: At the beginning of the month in Italy, Edoardo Mapelli Mozzi (34) is expected to hold his friend Prinzessin Beatrice (31). The Palace announced this on Thursday.	heute.at.40409	Wunderbare Neuigkeiten von den britischen Royals: In den Italien-Ferien Anfang Monat soll Edoardo Mapelli Mozzi (34) um die Hand seiner Freundin Prinzessin Beatrice (31) angehalten haben. Das gab der Palast am Donnerstag bekannt.	Wonderful news from the British royals: On their trip to Italy at the beginning of the month, Edoardo Mapelli Mozzi (34) is said to have asked his girlfriend Princess Beatrice (31) for her hand in marriage. This was announced by the palace on Thursday.
