model	translation	source	text	reference
PROMT_NMT.77	Behind the tensions between Tehran and Washington is the nuclear dispute between the two countries. The Americans accuse the Iranian leadership of trying to build nuclear weapons. Iran rejects that. In 2018, the United States pulled out of the international nuclear agreement to prevent Iran from building an atomic bomb while ending its political and economic isolation. Since then, the US government has been pressuring the leadership in Tehran with massive economic sanctions against the country to force a stricter agreement extended to other areas. Iran is resisting pressure so far.	noz.de.25939	Hinter den Spannungen zwischen Teheran und Washington steht der Atomstreit beider Länder. Die Amerikaner werfen der iranischen Führung vor, Atomwaffen bauen zu wollen. Der Iran weist das zurück. Die USA waren 2018 im Alleingang aus dem internationalen Atomabkommen ausgestiegen, das den Iran am Bau einer Atombombe hindern und zugleich dessen politische und wirtschaftliche Isolation beenden sollte. Seitdem setzt die US-Regierung die Führung in Teheran mit massiven Wirtschaftssanktionen gegen das Land unter Druck, um ein strengeres und auf andere Gebiete erweitertes Abkommen zu erzwingen. Der Iran widersteht dem Druck bisher.	Behind the tension between Teheran and Washington was the atomic conflict of the two nations. The Americans accuse the Iranian leadership of wanting to build nuclear weapons. Iran denies this. In 2018, the USA exited the international nuclear arms treaty that was to prevent Iran from building an atomic bomb while ending its political and economic isolation. Since then, the US government has pressured the leadership in Tehran with massive economic sanctions against the country to force a treaty that is stricter and expanded to other territories. So far, Iran has withstood that pressure.
PROMT_NMT.77	"Due to the dispute over the ""Stena Impero"" and further incidents with tankers in the Persian Gulf and oil facilities in Saudi Arabia, the US is working on a coalition for military protection of merchant ships in the region."	noz.de.25939	"Wegen des Streits um die ""Stena Impero"" und weiterer Vorfälle mit Tankern im Persischen Golf und Ölanlagen in Saudi-Arabien arbeiten die USA an einer Koalition für einen militärischen Schutz der Handelsschiffe in der Region."	"Due to the dispute surrounding the ""Stena Impero"" and further incidents with tankers in the Persian Gulf and oil facilities in Saudi Arabia, the USA is working on a coalition for military protection of trade ships in the region."
PROMT_NMT.77	"Iranian President Hassan Ruhani presented a plan for security and peace in the Strait of Hormus at the UN General Assembly in New York. With the ""Coalition of Hope"" initiative for the Persian Gulf, Iran, together with the Gulf Arab states and without foreign protections, wants to ensure the safety of shipping in the Persian Gulf."	noz.de.25939	"Der iranische Präsident Hassan Ruhani hatte bei der UN-Vollversammlung in New York einen Plan für Sicherheit und Frieden in der Straße von Hormus vorgelegt. Mit der Initiative ""Koalition der Hoffnung"" für den Persischen Golf wolle der Iran zusammen mit den arabischen Golfstaaten und ohne ausländische Schutzmächte für die Sicherheit der Schifffahrt im Persischen Golf sorgen."	"During the UN General Assembly in New York, Iranian President Hassan Ruhani presented a plan for security and peace in the Strait of Hormuz. With the initiative ""coalition of hope"" for the Persian Gulf, Iran wishes to ensure the security of ship travel in the Persian Gulf together with the Arab states of the Persian Gulf, without foreign protective powers."
PROMT_NMT.77	India is building a better future with its protectionist economic policies.	nzz.ch.56954	Indien verbaut sich mit seiner protektionistischen Wirtschaftspolitik eine bessere Zukunft.	India Builds a Better Future with its Protectionist Economic Policy
PROMT_NMT.77	"India would actually be predestined as a ""war winner."" In light of the punitive tariffs imposed on Chinese producers by America's President Donald Trump, foreign producers in the People's Republic are forced to reroute. Finance chiefs of Asian companies considering moving their production from China to another country cite India as one of the preferred alternatives in a survey conducted by UBS. This, of course, has not only to do with the uncertainties of the Chinese-American trade war. With a huge pool of young workers and a single market of 1.3 billion consumers, India seems to have been created to play a more important role in the global production chain."	nzz.ch.56954	"Indien wäre eigentlich zum ""Kriegsgewinnler"" prädestiniert. Angesichts der Strafzölle, die Amerikas Präsident Donald Trump gegen chinesische Hersteller verhängt, sehen sich ausländische Produzenten in der Volksrepublik gezwungen, umzudisponieren. Finanzchefs asiatischer Firmen, die erwägen, ihre Produktion aus China in ein anderes Land zu verlegen, nennen Indien in einer Umfrage der UBS als eine der bevorzugten Alternativen. Das hat freilich nicht nur mit den Unwägbarkeiten des chinesisch-amerikanischen Handelskrieges zu tun. Mit einem Riesen-Pool an jungen Arbeitskräften sowie einem Binnenmarkt von 1,3 Milliarden Konsumenten scheint Indien wie dafür geschaffen, in der global weitverzweigten Produktionskette eine bedeutendere Rolle zu spielen."	"India really was predestined to be the ""war profiteer."" In light of the punitive tariffs imposed by the American President Donald Trump against Chinese manufacturers, foreign producers in the People's Republic are forced to make new arrangements. In a UBS survey, CFOs of Asian firms that are considering relocating their production outside China name India as one of the best alternatives. And surely this involves more than the uncertainties of the Chinese-American trade war. With a giant pool of young workers and a domestic market of 1.3 billion consumers, India seems ideally situated to play a more significant role in the global, widespread production chain."
PROMT_NMT.77	"But now India itself has come into Trump's focus. Debilitating from the White House's skin as the ""Kingdom of Tariffs,"" America withdrew the trade advantages for 2000 products from the emerging country at the beginning of June. The US accuses India of prohibitively high tariffs and calls for better market access for agricultural goods, mobile phones, spirits, motorcycles and more."	nzz.ch.56954	"Doch nun ist Indien selber in Trumps Fokus geraten. Vom Haudegen im Weissen Haus abwertend als ""Königreich der Zölle"" betitelt, hat Amerika dem Schwellenland Anfang Juni die Handelsvergünstigungen für 2000 Produkte entzogen. Die USA bezichtigen Indien prohibitiv hoher Zölle und fordern einen besseren Marktzugang für Agrargüter, Mobiltelefone, Spirituosen, Motorräder und anderes mehr."	"But now Trump is focusing on India itself. Pejoratively called the ""Kingdom of the tariffs"" by warhorses in the White House, America withdrew trade incentives for 2000 products from the newly industrialized country at the beginning of June. The USA is charging India prohibitively higher tariffs and demands better market access for agricultural goods, mobile phones, spirits, motorcycles, and more."
PROMT_NMT.77	On the world map of the trade wars, however, the friction with India is merely a side show. In addition, America considers the world's largest democracy also through security glasses. Delhi and Washington combine concern about China's power claims in the South Indian Ocean. Against this background, a salve of American punitive tariffs against India seems unlikely. India's Prime Minister Narendra Modi, who has just taken up a second five-year term, is expected to weigh in on security.	nzz.ch.56954	Auf der Weltkarte der Handelskriege stellen die Reibereien mit Indien freilich bloss einen Nebenschauplatz dar. Zudem betrachtet Amerika die weltgrösste Demokratie auch durch die sicherheitspolitische Brille. Delhi und Washington verbindet die Sorge über Chinas Machtansprüche im Südindischen Ozean. Vor diesem Hintergrund mutet eine Salve amerikanischer Strafzölle gegen Indien unwahrscheinlich an. Indiens Premierminister Narendra Modi, der soeben eine zweite fünfjährige Amtszeit angetreten hat, dürfte sich deshalb in Sicherheit wiegen.	On the world map of the trade war, the friction with India is little more than a sideshow. Moreover, America sees the world's largest democracy through the lens of a security policy. Delhi and Washington are united in their concern over China's claims to power in the southern Indian Ocean. This makes a volley of American tariffs against India appear unlikely. So India's Prime Minister Narendra Modi, who just entered his second five-year term, can feel safe.
PROMT_NMT.77	However, the problem lies in a different place: the empirically hardened thesis that open markets accelerate economic development has a difficult state in the socialist Republic of India. Also under modes. His zeal for reform focuses mainly on bureaucratic insanity, which for too long suffocated any entrepreneurial spirit in the multi-ethnic state. Companies now receive faster building permits for buildings. They benefit from better energy and transport infrastructure, and a more robust insolvency and bankruptcy law creates conditions for liquidating seemingly dead companies with high debts more quickly.	nzz.ch.56954	Das Problem liegt indes an einem anderen Ort: Die empirisch erhärtete These, dass offene Märkte die ökonomische Entwicklung beschleunigen, hat in der sozialistischen Republik Indien einen schweren Stand. Auch unter Modi. Sein Reformeifer zielt hauptsächlich auf den bürokratischen Irrsinn, der im Vielvölkerstaat allzu lange jedweden unternehmerischen Geist erstickte. Firmen erhalten jetzt schneller Baubewilligungen für Bauten. Sie profitieren von einer besseren Energie- und Verkehrsinfrastruktur, und ein griffigeres Insolvenz- und Konkursgesetz schafft Voraussetzungen dafür, scheintote Firmen mit hohen Schulden zügiger zu liquidieren.	But the problem lies elsewhere: The (empirically corroborated) proposition that open markets accelerate economic development has a difficult time in the socialist republic of India. Including under Modi. His zeal for reform mainly targets the bureaucratic insanity that suffocated any entrepreneurial spirit in the ethnically diverse country for far too long. Companies now obtain construction permits for buildings much faster. They profit from a better energy and traffic infrastructure, and a concise insolvency and bankruptcy law creates conditions for more rapid liquidation of companies with high debt that appear on their last legs.
PROMT_NMT.77	The success of these efforts can be seen and measured in the relevant rankings. From economic optics, much has turned to the better in India in the first five modes. But this does not apply to trade policy. Induced to protect internationally low-competitive companies from foreign providers, the national conservative government even established new barriers.	nzz.ch.56954	Der Erfolg dieser Bemühungen lässt sich sehen und in den einschlägigen Rankings messen. Aus ökonomischer Optik hat sich in Indien in den ersten fünf Modi-Jahren vieles zum Besseren gewendet. Doch in der Handelspolitik gilt das nicht. Davon beseelt, international wenig wettbewerbsfähige Unternehmen vor ausländischen Anbietern zu schützen, errichtete die nationalkonservative Regierung sogar neue Schranken.	The success of these efforts is apparent and can be measured in the pertinent rankings. From an economic standpoint, much in India took a turn for the better during Modi's first five years. But its trade policy did not. Eager to keep foreign suppliers from threatening companies with little international competitiveness, the national government has even set up new barriers.
PROMT_NMT.77	In the West, Modi attaches the nimbus of the vigorous reformer who radically renews his country. This impression is not least due to the fact that the charismatic Prime Minister knows all too well which vocabulary Western managers like. At its core, however, the India First Advocate never shied away from protectionist economic policies, preventing Indian companies from being forced to get rid of anachronistic processes and thus becoming fit for global competition. Businessmen who survive thanks to the closure of their industries are among the primary voters of Modi's nationalist Bharatiya Janata Party and are applauding this short-sighted policy.	nzz.ch.56954	"Im Westen hängt Modi der Nimbus des energischen Reformers an, der sein Land wirtschaftlich radikal erneuert. Dieser Eindruck ist nicht zuletzt dem Umstand geschuldet, dass der charismatische Premierminister nur allzu gut weiss, welches Vokabular westlichen Managern gefällt. Im Kern rückte der ""India First""-Advokat aber nie von einer protektionistischen Wirtschaftspolitik ab, was verhindert, dass indische Firmen gezwungen werden, sich anachronistischer Abläufe zu entledigen und so für den globalen Wettbewerb fit zu werden. Geschäftsleute, die dank der Abschottung ihrer Branchen überleben, gehören zu den Stammwählern von Modis nationalistischer Bharatiya Janata Party und beklatschen diese kurzsichtige Politik."	"In the West, Modi wears a halo of the energetic reformer who radically regenerated his country's economy. This impression exists not least because the charismatic prime minister knows all too well what vocabulary pleases Western managers. Essentially, the ""India First"" advocate never wavers from a protectionist economic policy that keeps Indian companies from having to dispense with old-fashioned processes, although doing so would make them fit for global competition. Merchants that survive thanks to the isolation of their industries make up the core voters of Modi's nationalistic Bharatiya Janata Party and applaud this short-sighted policy."
PROMT_NMT.77	Funeral of Jacques Chirac on Monday in Paris	rhein-zeitung.de.206337	Beisetzung von Jacques Chirac am Montag in Paris	Jacques Chirac to be Buried in Paris on Monday
PROMT_NMT.77	According to a report, former French President Jacques Chirac will be buried in Paris next week. The former head of state will be buried at Montparnasse cemetery in the south of the French capital on Monday, the AFP news agency reported, citing the Chirac family. The burial will take place in the close family circle. A public funeral ceremony in Paris's Invalidendom was scheduled for Sunday, media reported.	rhein-zeitung.de.206337	Der ehemalige französische Staatspräsident Jacques Chirac soll einem Bericht zufolge in der kommenden Woche in Paris beigesetzt werden. Der frühere Staatschef werde am Montag auf dem Friedhof Montparnasse im Süden der französischen Hauptstadt bestattet, berichtete die Nachrichtenagentur AFP unter Berufung auf die Familie Chiracs. Die Bestattung werde im engen Familienkreis stattfinden. Für Sonntag war eine öffentliche Trauerfeier im Pariser Invalidendom angesetzt, wie Medien berichteten.	The former President of France, Jacques Chirac, will reportedly be buried in Paris during the coming weeks. The former head of state will be buried on Monday in Montparnasse Cemetery to the south of the French capital, the AFP news agency reported in reference to the Chirac family. The burial will take place within an intimate family circle. According to media reports, a public funeral in the Dôme des Invalides was set for Sunday.
PROMT_NMT.77	Carried the competitor to the finish: Dabo is the first secret hero of the World Championships in Athletics	segeberger-zeitung.de.110726	Den Konkurrenten ins Ziel getragen: Dabo ist der erste heimliche Held der Leichtathletik-WM	The competitors made it to the finish line. Dabo is the first secret hero of the World Athletics Championships.
PROMT_NMT.77	The world's top was already in the finish line when heartwarming scenes took place at the cooled-down Khalifa International Stadium. In the first advance of the men over 5,000 meters Jonathan Busby from Aruba began to fluctuate dangerously. He could hardly keep himself on his feet just 300 meters before the finish, running in an unhealthy bent-back attitude, when Braima Suncar Dabo from the West African country Guinea-Bissau suddenly subdued him and dragged him to the finish supporting the last half-stadium lap. However, the forces at both were still sufficient to stop the accompanying wristwatch after the target run. Like the scene wasn't curious enough.	segeberger-zeitung.de.110726	Die Weltspitze war schon längst im Ziel, als sich im heruntergekühlten Khalifa International Stadion herzerwärmende Szenen abspielten. Im ersten Vorlauf der Männer über 5000 Meter fing Jonathan Busby aus Aruba gefährlich an zu schwanken. Er konnte sich gut 300 Meter vor dem Ziel kaum noch auf den Beinen halten, lief in ungesund gebückter Haltung, als Braima Suncar Dabo aus dem westafrikanischen Land Guinea-Bissau ihm plötzlich unterhakte und ihn stützend die letzte halbe Stadionrunde ins Ziel schleppte. Die Kräfte reichten bei beiden aber noch, um nach dem Zieldurchlauf die mitlaufende Armbanduhr zu stoppen. Als wäre die Szene nicht schon kurios genug gewesen.	His world title was already in sight, when heartwarming scenes played themselves out in Khalifa International Stadium. In the men's first 5000-meter run, Jonathan Busby from Aruba began to stagger dangerously. A good 300 meters before the finish line he was barely able to stay on his feet, walking in an unhealthy hunched posture, when Braima Suncar Dabo from the west African country of Guinea-Bissau suddenly linked arms with him and supported him for the last half round of the stadium to the finish line. After crossing the finish line, they both still had the strength to stop their moving wristwatch. As if the scene was not strange enough.
PROMT_NMT.77	"""I just wanted to help him. Everyone in this situation would have done the same, ""Dabo said after the Mixed Zone race, when he unexpectedly caught the attention of the assembled journalists. Shy, he escaped first, did not want to talk about his heroism at all. After all, he wanted to set up his personal best time and when he realized that this was going to be difficult, he only wanted to help a fellow sufferer. And anyway, he would only be proud to represent his country, which was invited for the World Cup by the World Federation. Under normal circumstances, he shouldn't have even started. ""That's why I'm proud to run here for my country,"" he said."	segeberger-zeitung.de.110726	"""Ich wollte ihm einfach helfen. Jeder in dieser Situation hätte das gleiche getan"", sagte Dabo nach dem Rennen in Mixed Zone, als er vollkommen unerwartet die Aufmerksamkeit der versammelten Journalisten auf sich zog. Schüchtern wich er erst aus, wollte überhaupt nicht über seine Heldentat sprechen. Schließlich wollte er doch seine persönliche Bestzeit aufstellen und als er gemerkt hatte, dass dies schwierig werden würde, wollte er nur einem Leidensgenossen helfen. Und ohnehin wäre er nur stolz darauf, sein Land zu repräsentieren, das für die WM eingeladen wurde vom Weltverband. Unter normalen Umständen hätte er nicht mal starten dürfen. ""Deshalb bin ich stolz, hier für mein Land zu laufen"", sagte er."	"""I just wanted to help him. Anyone in this situation would have done the same,"" Dabo said after running in a mixed zone, when he completely unexpectedly attracted the attention of the assembled journalists. First, he shyly evaded any mention of his heroic act. After all, he did try to set out his personal best and when he noticed, that this would be difficult, he decided just to support his fellow sufferer. In any case, he would only be proud to represent his country, which was invited for the World Championships by the World association. Under normal circumstances he would not even have been allowed to start. ""For this reason I am proud to walk for my country,"" he said."
PROMT_NMT.77	He did this that evening - and much more intensely than he would have thought. For this heroism will be remembered. Especially since Dabo even gave his competitor Busby the lead in the finish and voluntarily took the last place - a good five minutes after the Ethiopian Selemon Barega, who won this lead. In the end, it all had nothing to use, because the Busby, which only came to the finish with a lot of help, was disqualified at the very end by the World Athletics Association.	segeberger-zeitung.de.110726	Das tat er an dem Abend mit Nachdruck - und viel intensiver, als er sich das wohl gedacht hätte. Denn diese Heldentat wird in Erinnerung bleiben. Zumal Dabo seinen Konkurrenten Busby sogar den Vortritt im Ziel ließ und freiwillig den letzten Platz übernahm - übrigens gut fünf Minuten nach dem Äthiopier Selemon Barega, der diesen Vorlauf gewann. Genutzt hatte es am Ende alles nichts, denn der nur mit viel Hilfe ins Ziel gekommene Busby wurde genau deswegen am Ende vom Weltleichtathletik-Verband disqualifiziert.	He did this empathically on the evening—and much more intensely than he would have thought. Because this hero act will remain in public memory. Especially since Dabo gave his competitor Busby the finish line and volunteered for last place—a good five minutes after the Ethiopian Selemon Barega, who won this preliminary run. In the end, it was all of no use, because Busby who had been escorted to the finish line with a lot of propping up was disqualified precisely for that reason by the World Athletics Association.
PROMT_NMT.77	"Dabo, who lives in Portugal and studies there in Lisbon, had joined in order to set a personal best time at the World Cup in Doha. According to official data, this succeeded with 18: 10.87 minutes, but he himself was disappointed: ""I wanted to run 17:55 minutes. I've been under 18 minutes. "" However, only in training, because best times do not count."	segeberger-zeitung.de.110726	"Dabei war Dabo, der in Portugal wohnt und dort in Lissabon studiert, angetreten, um bei der WM in Doha eine persönliche Bestzeit aufstellen. Das gelang laut offiziellen Daten zwar mit 18:10,87 Minuten, er selbst war dennoch enttäuscht: ""Ich wollte 17:55 Minuten laufen. Unter 18 Minuten war ich schon mal"". Allerdings nur im Training, da zählen Bestzeiten nicht."	"Dabo, who lives in Portugal and studies in Lisbon, had started to set a personal best at the World Championships in Doha. He succeeded in this with 18:10,87 minutes, which disappointed him. ""I wanted to walk in 17:55 minutes. I had already reached under 18 minutes previously. But only in training, where best times don't count."
PROMT_NMT.77	Multimillion-Dollar: Egyptians Prepare for Wild Protest Day	kurier.at.168790	Millionenmasch: Ägypter rüsten sich für wilden Protesttag	March of millions: Egyptians get ready for wild day of protest
PROMT_NMT.77	In Egypt, security measures have been strengthened in advance of possible government-critical protests. An increased police presence was observed in central Kairo on Friday. Several metro stations remained closed, roads around central Tahrir Square were closed.	kurier.at.168790	In Ägypten sind die Sicherheitsmaßnahmen im Vorfeld möglicher regierungskritischer Proteste verstärkt worden. Im Zentrum Kairos war am Freitag eine verstärkte Polizeipräsenz zu beobachten. Mehrere U-Bahn-Stationen blieben geschlossen, Straßen um den zentralen Tahrir-Platz wurden gesperrt.	Security measures have been strengthened in advance of possible anti-regime protests in Egypt. An increased police presence was observed in the center of Cairo on Friday. Several subway stations were closed and streets around the centrally located Tahrir Square were blocked off.
PROMT_NMT.77	Already in recent days, the police had stepped up their street controls and searched the mobile phones of pedestrians in part for messages and photos related to the protests. Hundreds had been arrested, according to two nongovernmental organizations.	kurier.at.168790	Bereits in vergangenen Tagen hatte die Polizei ihre Straßenkontrollen verstärkt und die Handys von Fußgängern teilweise auf Nachrichten und Fotos im Zusammenhang mit den Protesten durchsucht. Hunderte waren laut zwei Nichtregierungsorganisationen festgenommen worden.	In the last few days, police had already increased road checks and searched the cell phones of passersby for messages and photos connected with the protests. Hundreds have been arrested, according to two non-government organizations.
PROMT_NMT.77	Opponents of Al-Sisi	kurier.at.168790	Gegner von Al-Sisi	Opponents of El-Sisi
PROMT_NMT.77	"Last weekend there were protests in Cairo, Alexandria, Suez and Mansura with hundreds of participants. They opposed the government of President Abdel Fattah al-Sisi, who critics accuse of corruption and mismanagement. There had been no such open protest against the political leadership in Egypt for years. Egyptian builder and actor Mohammed Ali, living in exile in Spain, who rolled up the demonstrations with video messages on Facebook, has called for a ""million march"" in central places in the country for this Friday. Ali calls for a ""people's revolution."" For most young Egyptians, the man is not a ""good man, because he was a subcontractor for the army, but his messages arrive."	kurier.at.168790	"Vergangenes Wochenende war es in Kairo, Alexandria, Suez und Mansura zu Protesten mit Hunderten Teilnehmern gekommen. Sie richteten sich gegen die Regierung von Präsident Abdel Fattah al-Sisi, dem Kritiker Korruption und Misswirtschaft vorwerfen. Einen so offenen Protest gegen die politische Führung hatte es in Ägypten seit Jahren nicht gegeben. Der im spanischen Exil lebende ägyptische Bauunternehmer und Schauspieler Mohammed Ali, der die Demonstrationen mit Video-Botschaften auf Facebook ins Rollen brachte, hat für den heutigen Freitag zu einem ""Millionenmarsch"" an zentralen Plätzen im Land aufgerufen. Ali fordert eine ""Volksrevolution"". Der Mann ist für die meisten jungen Ägypter zwar auch kein ""Guter, weil er als Subunternehmer für die Armee Millionen scheffelte, aber seine Botschaften kommen an."	"Last weekend there were protests involving hundreds and thousands of people in Cairo, Alexandria, Suez, and Mansura. These were aimed against the government of President Abdel Fattah el-Sisi, who has been accused of corruption and mismanagement by critics. There has not been such open protest against the political leadership in Egypt for years. The Egyptian property developer and actor Mohammed Ali, who lives in exile in Spain, triggered the demonstrations with video messages on Facebook and appealed for millions to march at central locations in the country this Friday. Ali is calling for a ""people's revolution."" To most young Egyptians, he is probably not considered one of the ""good ones"", as he raked in millions as a subcontractor for the army, but his messages are catching on."
PROMT_NMT.77	The number of arrests related to the protests continued to rise, according to two observer groups. The Egyptian Commission for Rights and Freedoms (ECRF) counted more than 1,570 arrests by Friday. The Egyptian Center for Economic and Social Rights (ECESR) and Human Rights Watch (HRW) spoke of more than 2,000 arrests. These figures could not be confirmed independently at first. The government also did not confirm and comment on the figures.	kurier.at.168790	Die Zahl der Festnahmen im Zusammenhang mit den Protesten stieg zwei Beobachtergruppen zufolge weiter. Die Egyptian Commission for Rights and Freedoms (ECRF) zählte bis Freitag mehr als 1.570 Festnahmen. Das Egyptian Center for Economic and Social Rights (ECESR) sowie die Menschenrechtsorganisation Human Rights Watch (HRW) sprach von mehr als 2.000 Festnahmen. Unabhängig bestätigen ließen sich diese Zahlen zunächst nicht. Die Regierung bestätigte und kommentierte die Zahlen ebenfalls nicht.	The number of people arrested in connection with the protests continued to increase, according to two watch groups. The Egyptian Commission for Rights and Freedoms (ECRF) counted more than 1,570 arrests by Friday. The Egyptian Center for Economic and Social Rights (ECESR) as well as Human Rights Watch (HRW) reported more than 2,000 arrests. These figures have not yet been independently confirmed. The government did not confirm or comment on the numbers.
PROMT_NMT.77	Arbitrary arrests	kurier.at.168790	Willkürliche Festnahmen	Arbitrary arrests
PROMT_NMT.77	"Many people were ""arbitrarily arrested"" ""just because they were 'in the wrong place' at the wrong time,"" HRW reported, citing lawyers arrested. According to their lawyers, the allegations against those arrested range from ""dissemination of misinformation"" to membership in a ""terrorist group."" In Cairo, Alexandria and other cities, security forces in uniform, but also in civilian clothing, also randomly surveyed and searched passersby, according to HRW data."	kurier.at.168790	"Viele Menschen seien ""willkürlich festgenommen"" worden, ""nur weil sie 'zur falschen Zeit am falschen Ort' waren"", teilte HRW unter Berufung auf Rechtsanwälte Festgenommener mit. Die Vorwürfe gegen die Festgenommenen reichen nach Angaben ihrer Anwälte von ""Verbreitung von Falschinformationen"" bis zur Mitgliedschaft in einer ""terroristischen Vereinigung"". In Kairo, Alexandria und anderen Städten befragten und durchsuchten Sicherheitskräfte in Uniform, aber auch in ziviler Kleidung, nach HRW-Angaben zudem willkürlich Passanten."	"Many people had been ""arrested arbitrarily just because they were in the wrong place at the wrong time,"" said HRW, citing the lawyers of detainees. According to their attorneys, accusations against those arrested range from ""spreading false information"" to membership of a ""terrorist organization."" In Cairo, Alexandria, and other cities, security forces, in uniform as well as civilian clothing, also arbitrarily questioned and searched passersby, according to HRW."
PROMT_NMT.77	HRW also criticised censorship in the North African country. The government in Cairo is blocking websites and online services to prevent further protests against Sisi.	kurier.at.168790	HRW kritisierte zudem die Zensur in dem nordafrikanischen Land. Demnach blockiert die Regierung in Kairo Websites und Online-Dienste, um weitere Proteste gegen Sisi zu unterbinden.	HRW also criticized the censorship in this North African country. It said the government in Cairo is blocking websites and social media in order to stop further protests against Sisi.
PROMT_NMT.77	Online retailer: Mail order retailers should be able to donate returns more easily	nnn.de.58738	Online-Händler: Versandhändler sollen Retouren einfacher spenden können	Online retailers: E-commerce companies should be able to donate returns more easily
PROMT_NMT.77	For online merchants, many returned packages are lost goods. About 20 million returns land on the garbage. But there is an alternative.	nnn.de.58738	Für Online-Händler sind viele zurückgeschickte Pakete verlorene Ware. Rund 20 Millionen Retouren landen so auf den Müll. Doch gibt es eine Alternative.	To online retailers, many packages that are sent back are lost goods. Around 20 million returns end up in the garbage. But there is an alternative.
PROMT_NMT.77	The Treasury has shown online retailers like Amazon and Zalando a way to donate returned products instead of destroying them.	nnn.de.58738	Das Finanzministerium hat Online-Händlern wie Amazon und Zalando einen Weg aufgezeigt, wie sie zurückgeschickte Produkte spenden können statt sie zu vernichten.	The Ministry of Finance has provided online retailers like Amazon and Zalando with a way to donate returned products instead of destroying them.
PROMT_NMT.77	Although the companies could not be exempted from the VAT on donations in kind, the ministry explained on a question of the Green Bundestag group, about which the newspapers of the Funke media group reported on Friday. However, traders could set the market value of unpalatable returns so low that they would have to pay no or little VAT.	nnn.de.58738	Man könne die Unternehmen zwar nicht von der Umsatzsteuer auf Sachspenden befreien, erklärte das Ministerium auf eine Frage der Grünen-Bundestagsfraktion, über die die Zeitungen der Funke-Mediengruppe am Freitag berichteten. Die Händler könnten aber den Marktwert der unverkäuflichen Retouren so niedrig ansetzen, dass sie keine oder nur wenig Umsatzsteuer zahlen müssten.	Companies will still have to pay the value -added tax on material donations, explained the Ministry in response to a question from Green Party members of the German parliament which was reported in newspapers from the Funke Media Group on Friday. However, retailers could understate the market value of unsaleable returns so that they would be required to pay little or no value-added tax.
PROMT_NMT.77	Scientists at the University of Bamberg had determined that the federal citizens send back every sixth package when ordering on the Internet. Around four percent of the goods - around 20 million products - subsequently ended up in waste. It would cost companies additional money under the current legal situation, because the financial authorities assess donations in kind, such as a turnover, on which VAT is then incurred.	nnn.de.58738	Wissenschaftler der Universität Bamberg hatten ermittelt, dass die Bundesbürger bei Bestellungen im Internet jedes sechste Paket wieder zurückschicken. Rund vier Prozent der Waren - rund 20 Millionen Produkte - landeten anschließend im Müll. Sie zu spenden würde die Unternehmen nach derzeitiger Rechtslage zusätzlich Geld kosten, denn die Finanzbehörden bewerten Sachspenden wie einen Umsatz, auf den dann Umsatzsteuer anfällt.	Researchers from the University of Bamberg have determined that German shoppers return one in six online orders. Around four percent of these items—around 20 million products—then end up in the garbage. Under the current legal framework, it would cost companies additional money to donate them because financial authorities consider material donations to be a sale subject to value-added tax.
PROMT_NMT.77	Green Group leader Katrin Göring-Eckardt called on Finance Minister Olaf Scholz (SPD) to clarify with a decree that companies can evaluate non-sellable products accordingly and donate free of charge to non-profit organisations. Companies should be able to rely on not being punished for donating. This applies not only to online retail, but also to other shops from the fashion store to the hardware store.	nnn.de.58738	Grünen-Fraktionschefin Katrin Göring-Eckardt forderte Finanzminister Olaf Scholz (SPD) auf, mit einem Erlass klarzustellen, dass Unternehmen nicht verkäufliche Produkte entsprechend bewerten und kostenfrei an gemeinnützige Organisationen spenden können. Die Unternehmen müssten sich darauf verlassen können, fürs Spenden nicht bestraft zu werden. Das gelte nicht nur für den Online-Handel, sondern auch für andere Geschäfte vom Modeladen bis zum Baumarkt.	Green Party leader Katrin Göring-Eckardt urged Federal Minister of Finance Olaf Scholz (SPD) to clarify by decree that companies are permitted to value unsaleable products appropriately and donate them to charitable organizations. Companies must be assured that they will not be penalized for making donations. This applies to online retail as well as other businesses such as fashion outlets and home improvement stores.
PROMT_NMT.77	Banksy art for auction: There was never a better time to sell this painting	nnn.de.58808	Banksy-Kunst zur Auktion: Es gab nie einen besseren Zeitpunkt, dieses Gemälde zu verkaufen	Banksy Art to be Auctioned: There has Never Been a Better Time to Sell This Painting
PROMT_NMT.77	"The well-known work of Streetart-Star Banksy, ""Devolved Parliament,"" is to be auctioned soon."	nnn.de.58808	"Das bekannte Werk von Streetart-Star Banksy, ""Devolved Parliament"", soll demnächst versteigert werden."	"The famous work of street art star Banksy, ""Devolved Parliament,"" is to be auctioned soon."
