model	translation	source	text	reference
refb	Funeral of Jacques Chirac on Monday in Paris	rhein-zeitung.de.206337	Beisetzung von Jacques Chirac am Montag in Paris	Jacques Chirac to be Buried in Paris on Monday
refb	Former French president Jacques Chirac is due to be buried in Paris next week, according to a report. The former head of state will be buried at the Montparnasse cemetery in the south of the French capital on Monday, the news agency AFP reported, according to Chirac’s family. The funeral will take place with immediate family. According to media reports, a public funeral service at the Dôme des Invalides in Paris was scheduled for Sunday.	rhein-zeitung.de.206337	Der ehemalige französische Staatspräsident Jacques Chirac soll einem Bericht zufolge in der kommenden Woche in Paris beigesetzt werden. Der frühere Staatschef werde am Montag auf dem Friedhof Montparnasse im Süden der französischen Hauptstadt bestattet, berichtete die Nachrichtenagentur AFP unter Berufung auf die Familie Chiracs. Die Bestattung werde im engen Familienkreis stattfinden. Für Sonntag war eine öffentliche Trauerfeier im Pariser Invalidendom angesetzt, wie Medien berichteten.	The former President of France, Jacques Chirac, will reportedly be buried in Paris during the coming weeks. The former head of state will be buried on Monday in Montparnasse Cemetery to the south of the French capital, the AFP news agency reported in reference to the Chirac family. The burial will take place within an intimate family circle. According to media reports, a public funeral in the Dôme des Invalides was set for Sunday.
refb	Carried the competitor to the finish: Dabo is the first secret hero of the World Championship in Athletics	segeberger-zeitung.de.110726	Den Konkurrenten ins Ziel getragen: Dabo ist der erste heimliche Held der Leichtathletik-WM	The competitors made it to the finish line. Dabo is the first secret hero of the World Athletics Championships.
refb	The best of the best had already reached the finish when a heartwarming scene took place in the cooled Khalifa International Stadium. In the first preliminary heat of the men's 5000 meters, Jonathan Busby from Aruba started to stagger dangerously. He could barely stay on his feet some 300 meters before the finish line and ran in an unhealthy, stooped posture when Braima Suncar Dabo from the West African country Guinea-Bissau suddenly linked arms and supported him the last half lap to the finish line. But both of them still had enough power to stop their watches after finishing the race, as if the scene was not curious enough already.	segeberger-zeitung.de.110726	Die Weltspitze war schon längst im Ziel, als sich im heruntergekühlten Khalifa International Stadion herzerwärmende Szenen abspielten. Im ersten Vorlauf der Männer über 5000 Meter fing Jonathan Busby aus Aruba gefährlich an zu schwanken. Er konnte sich gut 300 Meter vor dem Ziel kaum noch auf den Beinen halten, lief in ungesund gebückter Haltung, als Braima Suncar Dabo aus dem westafrikanischen Land Guinea-Bissau ihm plötzlich unterhakte und ihn stützend die letzte halbe Stadionrunde ins Ziel schleppte. Die Kräfte reichten bei beiden aber noch, um nach dem Zieldurchlauf die mitlaufende Armbanduhr zu stoppen. Als wäre die Szene nicht schon kurios genug gewesen.	His world title was already in sight, when heartwarming scenes played themselves out in Khalifa International Stadium. In the men's first 5000-meter run, Jonathan Busby from Aruba began to stagger dangerously. A good 300 meters before the finish line he was barely able to stay on his feet, walking in an unhealthy hunched posture, when Braima Suncar Dabo from the west African country of Guinea-Bissau suddenly linked arms with him and supported him for the last half round of the stadium to the finish line. After crossing the finish line, they both still had the strength to stop their moving wristwatch. As if the scene was not strange enough.
refb	“I just wanted to help him. Everybody in this situation would have done the same”, Dabo said after the race in Mixed Zone, when he unexpectedly gained the attention of the present journalists. First he shyly evaded and didn’t even want to talk about his heroic deed. After all, he wanted to set his personal record, and when he noticed that this would be difficult, he just wanted to help a fellow in misery. And besides, he is just proud to represent his country, which was invited to the Championship by the World Association. Under normal circumstances he would not even be allowed to participate. “That’s why I’m proud to race for my country”, he stated.	segeberger-zeitung.de.110726	"""Ich wollte ihm einfach helfen. Jeder in dieser Situation hätte das gleiche getan"", sagte Dabo nach dem Rennen in Mixed Zone, als er vollkommen unerwartet die Aufmerksamkeit der versammelten Journalisten auf sich zog. Schüchtern wich er erst aus, wollte überhaupt nicht über seine Heldentat sprechen. Schließlich wollte er doch seine persönliche Bestzeit aufstellen und als er gemerkt hatte, dass dies schwierig werden würde, wollte er nur einem Leidensgenossen helfen. Und ohnehin wäre er nur stolz darauf, sein Land zu repräsentieren, das für die WM eingeladen wurde vom Weltverband. Unter normalen Umständen hätte er nicht mal starten dürfen. ""Deshalb bin ich stolz, hier für mein Land zu laufen"", sagte er."	"""I just wanted to help him. Anyone in this situation would have done the same,"" Dabo said after running in a mixed zone, when he completely unexpectedly attracted the attention of the assembled journalists. First, he shyly evaded any mention of his heroic act. After all, he did try to set out his personal best and when he noticed, that this would be difficult, he decided just to support his fellow sufferer. In any case, he would only be proud to represent his country, which was invited for the World Championships by the World association. Under normal circumstances he would not even have been allowed to start. ""For this reason I am proud to walk for my country,"" he said."
refb	That he did empathically in the evening – and way more intensive than he expected. This heroic deed will be remembered. Especially since Dabo gave way to his competitor Busby and voluntarily made last place – by the way some five minutes after the Ethiopian Selemon Barega, who won this preliminary. It didn’t help in the end, since Busby reached the finish line only with a lot of help and was disqualified by the World Athletic Association because of that.	segeberger-zeitung.de.110726	Das tat er an dem Abend mit Nachdruck - und viel intensiver, als er sich das wohl gedacht hätte. Denn diese Heldentat wird in Erinnerung bleiben. Zumal Dabo seinen Konkurrenten Busby sogar den Vortritt im Ziel ließ und freiwillig den letzten Platz übernahm - übrigens gut fünf Minuten nach dem Äthiopier Selemon Barega, der diesen Vorlauf gewann. Genutzt hatte es am Ende alles nichts, denn der nur mit viel Hilfe ins Ziel gekommene Busby wurde genau deswegen am Ende vom Weltleichtathletik-Verband disqualifiziert.	He did this empathically on the evening—and much more intensely than he would have thought. Because this hero act will remain in public memory. Especially since Dabo gave his competitor Busby the finish line and volunteered for last place—a good five minutes after the Ethiopian Selemon Barega, who won this preliminary run. In the end, it was all of no use, because Busby who had been escorted to the finish line with a lot of propping up was disqualified precisely for that reason by the World Athletics Association.
refb	Dabo, who lives in Portugal and studies in Lisbon, had started in order to set a personal record in the Word Championship. That succeeded, according to official data, with 18:10.87 minutes, but he was disappointed nonetheless. “I wanted to run 17:55 minutes. I already was under 18 minutes,” but only during practice, where records do not count.	segeberger-zeitung.de.110726	"Dabei war Dabo, der in Portugal wohnt und dort in Lissabon studiert, angetreten, um bei der WM in Doha eine persönliche Bestzeit aufstellen. Das gelang laut offiziellen Daten zwar mit 18:10,87 Minuten, er selbst war dennoch enttäuscht: ""Ich wollte 17:55 Minuten laufen. Unter 18 Minuten war ich schon mal"". Allerdings nur im Training, da zählen Bestzeiten nicht."	"Dabo, who lives in Portugal and studies in Lisbon, had started to set a personal best at the World Championships in Doha. He succeeded in this with 18:10,87 minutes, which disappointed him. ""I wanted to walk in 17:55 minutes. I had already reached under 18 minutes previously. But only in training, where best times don't count."
refb	March of millions: Egyptians prepare for a wild day of protests	kurier.at.168790	Millionenmasch: Ägypter rüsten sich für wilden Protesttag	March of millions: Egyptians get ready for wild day of protest
refb	Security measures in Egypt have been reinforced prior to possible protests crticizing the government. Increased police presence has been observed in downtown Cairo. Several subway stations stayed closed. Streets surrounding the central Tahrir Square have been blocked.	kurier.at.168790	In Ägypten sind die Sicherheitsmaßnahmen im Vorfeld möglicher regierungskritischer Proteste verstärkt worden. Im Zentrum Kairos war am Freitag eine verstärkte Polizeipräsenz zu beobachten. Mehrere U-Bahn-Stationen blieben geschlossen, Straßen um den zentralen Tahrir-Platz wurden gesperrt.	Security measures have been strengthened in advance of possible anti-regime protests in Egypt. An increased police presence was observed in the center of Cairo on Friday. Several subway stations were closed and streets around the centrally located Tahrir Square were blocked off.
refb	In the past few days police already increased roadside checks and cell phones of pedestrians have been searched for messages and pictures regarding the protests. Hundreds have been arrested, according to two NGOs.	kurier.at.168790	Bereits in vergangenen Tagen hatte die Polizei ihre Straßenkontrollen verstärkt und die Handys von Fußgängern teilweise auf Nachrichten und Fotos im Zusammenhang mit den Protesten durchsucht. Hunderte waren laut zwei Nichtregierungsorganisationen festgenommen worden.	In the last few days, police had already increased road checks and searched the cell phones of passersby for messages and photos connected with the protests. Hundreds have been arrested, according to two non-government organizations.
refb	Opponents of el-Sisi	kurier.at.168790	Gegner von Al-Sisi	Opponents of El-Sisi
refb	Protests with hundreds of participants took place in Cairo, Alexandria, Suez, and Mansoura over the past weekend. They were aimed at the government of President Abdel Fattah el-Sisi, who is being accused of corruption and mismanagement. There has been no such open protest against the political leadership in Egypt in years. Mohammed Ali, an Egyptian developer and actor who lives in exile in Spain, set off the protests with video messages on Facebook and called for a march of millions on central plazas in the country. Ali demanded a People’s revolution. Although not considered “one of the good guys” by most young Egyptians because he earned millions as a subcontractor for the army, his messages have reach.	kurier.at.168790	"Vergangenes Wochenende war es in Kairo, Alexandria, Suez und Mansura zu Protesten mit Hunderten Teilnehmern gekommen. Sie richteten sich gegen die Regierung von Präsident Abdel Fattah al-Sisi, dem Kritiker Korruption und Misswirtschaft vorwerfen. Einen so offenen Protest gegen die politische Führung hatte es in Ägypten seit Jahren nicht gegeben. Der im spanischen Exil lebende ägyptische Bauunternehmer und Schauspieler Mohammed Ali, der die Demonstrationen mit Video-Botschaften auf Facebook ins Rollen brachte, hat für den heutigen Freitag zu einem ""Millionenmarsch"" an zentralen Plätzen im Land aufgerufen. Ali fordert eine ""Volksrevolution"". Der Mann ist für die meisten jungen Ägypter zwar auch kein ""Guter, weil er als Subunternehmer für die Armee Millionen scheffelte, aber seine Botschaften kommen an."	"Last weekend there were protests involving hundreds and thousands of people in Cairo, Alexandria, Suez, and Mansura. These were aimed against the government of President Abdel Fattah el-Sisi, who has been accused of corruption and mismanagement by critics. There has not been such open protest against the political leadership in Egypt for years. The Egyptian property developer and actor Mohammed Ali, who lives in exile in Spain, triggered the demonstrations with video messages on Facebook and appealed for millions to march at central locations in the country this Friday. Ali is calling for a ""people's revolution."" To most young Egyptians, he is probably not considered one of the ""good ones"", as he raked in millions as a subcontractor for the army, but his messages are catching on."
refb	The numbers of arrests connected to the protests increases further, according to two watch groups. The Egyptian Commission for Rights and Freedoms (ECRF) counted more than 1,570 arrests by Friday. The Egyptian Center for Economic and Social Rights (ECESR), as well as the human rights organization Human Rights Watch (HRW) spoke of over 2,000 arrests. It was not possible to confirm the numbers independently. The government neither confirmed nor commented on the numbers.	kurier.at.168790	Die Zahl der Festnahmen im Zusammenhang mit den Protesten stieg zwei Beobachtergruppen zufolge weiter. Die Egyptian Commission for Rights and Freedoms (ECRF) zählte bis Freitag mehr als 1.570 Festnahmen. Das Egyptian Center for Economic and Social Rights (ECESR) sowie die Menschenrechtsorganisation Human Rights Watch (HRW) sprach von mehr als 2.000 Festnahmen. Unabhängig bestätigen ließen sich diese Zahlen zunächst nicht. Die Regierung bestätigte und kommentierte die Zahlen ebenfalls nicht.	The number of people arrested in connection with the protests continued to increase, according to two watch groups. The Egyptian Commission for Rights and Freedoms (ECRF) counted more than 1,570 arrests by Friday. The Egyptian Center for Economic and Social Rights (ECESR) as well as Human Rights Watch (HRW) reported more than 2,000 arrests. These figures have not yet been independently confirmed. The government did not confirm or comment on the numbers.
refb	Arbitrary arrests	kurier.at.168790	Willkürliche Festnahmen	Arbitrary arrests
refb	Many people have been “arrested arbitrarily just because they were in the wrong place at the wrong time”, HRW stated, according to the lawyers of arrested Egyptians. The lawyers have stated the accusations reach from “spreading false information” to “membership in a terrorist organization”. Security forces in uniform and plain clothes searched and questioned pedestrians in Cairo, Alexandria and other cities, according to HRW information.	kurier.at.168790	"Viele Menschen seien ""willkürlich festgenommen"" worden, ""nur weil sie 'zur falschen Zeit am falschen Ort' waren"", teilte HRW unter Berufung auf Rechtsanwälte Festgenommener mit. Die Vorwürfe gegen die Festgenommenen reichen nach Angaben ihrer Anwälte von ""Verbreitung von Falschinformationen"" bis zur Mitgliedschaft in einer ""terroristischen Vereinigung"". In Kairo, Alexandria und anderen Städten befragten und durchsuchten Sicherheitskräfte in Uniform, aber auch in ziviler Kleidung, nach HRW-Angaben zudem willkürlich Passanten."	"Many people had been ""arrested arbitrarily just because they were in the wrong place at the wrong time,"" said HRW, citing the lawyers of detainees. According to their attorneys, accusations against those arrested range from ""spreading false information"" to membership of a ""terrorist organization."" In Cairo, Alexandria, and other cities, security forces, in uniform as well as civilian clothing, also arbitrarily questioned and searched passersby, according to HRW."
refb	HRW also criticized the censorship in the North African country as the government in Cairo has blocked websites and online services in order to prevent further protests against Sisi.	kurier.at.168790	HRW kritisierte zudem die Zensur in dem nordafrikanischen Land. Demnach blockiert die Regierung in Kairo Websites und Online-Dienste, um weitere Proteste gegen Sisi zu unterbinden.	HRW also criticized the censorship in this North African country. It said the government in Cairo is blocking websites and social media in order to stop further protests against Sisi.
refb	Online Retailers: Mail-Order Companies Should be Allowed to Donate Returns More Easily	nnn.de.58738	Online-Händler: Versandhändler sollen Retouren einfacher spenden können	Online retailers: E-commerce companies should be able to donate returns more easily
refb	For online retailers, many returned parcels are lost goods. Around 20 million returns end up as trash. But there is an alternative.	nnn.de.58738	Für Online-Händler sind viele zurückgeschickte Pakete verlorene Ware. Rund 20 Millionen Retouren landen so auf den Müll. Doch gibt es eine Alternative.	To online retailers, many packages that are sent back are lost goods. Around 20 million returns end up in the garbage. But there is an alternative.
refb	The Ministry of Finance has shown online retailers such as Amazon and Zalando a way to donate returned goods instead of destroying them.	nnn.de.58738	Das Finanzministerium hat Online-Händlern wie Amazon und Zalando einen Weg aufgezeigt, wie sie zurückgeschickte Produkte spenden können statt sie zu vernichten.	The Ministry of Finance has provided online retailers like Amazon and Zalando with a way to donate returned products instead of destroying them.
refb	Although it is impossible to exempt companies from VAT on donations in kind, retailers could set the market value of unsaleable returns so low that they would need to pay no or only very little VAT, the Ministry explained in response to a question from the Greens parliamentary group, as reported in newspapers of the Funke media group on Friday.	nnn.de.58738	Man könne die Unternehmen zwar nicht von der Umsatzsteuer auf Sachspenden befreien, erklärte das Ministerium auf eine Frage der Grünen-Bundestagsfraktion, über die die Zeitungen der Funke-Mediengruppe am Freitag berichteten. Die Händler könnten aber den Marktwert der unverkäuflichen Retouren so niedrig ansetzen, dass sie keine oder nur wenig Umsatzsteuer zahlen müssten.	Companies will still have to pay the value -added tax on material donations, explained the Ministry in response to a question from Green Party members of the German parliament which was reported in newspapers from the Funke Media Group on Friday. However, retailers could understate the market value of unsaleable returns so that they would be required to pay little or no value-added tax.
refb	Scientists at the University of Bamberg had determined that Germans return every sixth parcel ordered via the internet. Around four percent of the goods – roughly 20 million products – ended as trash. Donating them would cost companies additional money, according to current laws, because the tax authorities treat donations in kind as revenue, on which VAT is due.	nnn.de.58738	Wissenschaftler der Universität Bamberg hatten ermittelt, dass die Bundesbürger bei Bestellungen im Internet jedes sechste Paket wieder zurückschicken. Rund vier Prozent der Waren - rund 20 Millionen Produkte - landeten anschließend im Müll. Sie zu spenden würde die Unternehmen nach derzeitiger Rechtslage zusätzlich Geld kosten, denn die Finanzbehörden bewerten Sachspenden wie einen Umsatz, auf den dann Umsatzsteuer anfällt.	Researchers from the University of Bamberg have determined that German shoppers return one in six online orders. Around four percent of these items—around 20 million products—then end up in the garbage. Under the current legal framework, it would cost companies additional money to donate them because financial authorities consider material donations to be a sale subject to value-added tax.
refb	Katrin Göring-Eckhardt, head of the Green parliamentary group, has urged Finance Minister Olaf Scholz (SPD) to issue a decree that companies can declare products unsaleable and donate them to charitable organizations free of charge. Companies must be able to rely on not being penalized for donations. This should not apply to online retail only, but also to other businesses ranging from fashion shops to hardware stores.	nnn.de.58738	Grünen-Fraktionschefin Katrin Göring-Eckardt forderte Finanzminister Olaf Scholz (SPD) auf, mit einem Erlass klarzustellen, dass Unternehmen nicht verkäufliche Produkte entsprechend bewerten und kostenfrei an gemeinnützige Organisationen spenden können. Die Unternehmen müssten sich darauf verlassen können, fürs Spenden nicht bestraft zu werden. Das gelte nicht nur für den Online-Handel, sondern auch für andere Geschäfte vom Modeladen bis zum Baumarkt.	Green Party leader Katrin Göring-Eckardt urged Federal Minister of Finance Olaf Scholz (SPD) to clarify by decree that companies are permitted to value unsaleable products appropriately and donate them to charitable organizations. Companies must be assured that they will not be penalized for making donations. This applies to online retail as well as other businesses such as fashion outlets and home improvement stores.
refb	Banksy art under the hammer: Never a better moment to sell this painting	nnn.de.58808	Banksy-Kunst zur Auktion: Es gab nie einen besseren Zeitpunkt, dieses Gemälde zu verkaufen	Banksy Art to be Auctioned: There has Never Been a Better Time to Sell This Painting
refb	The famous work by street art star Banksy, Devolved Parliament, is to be auctioned shortly.	nnn.de.58808	"Das bekannte Werk von Streetart-Star Banksy, ""Devolved Parliament"", soll demnächst versteigert werden."	"The famous work of street art star Banksy, ""Devolved Parliament,"" is to be auctioned soon."
refb	"For Branczik, Banksy's work underlines ""the degeneration of the oldest parliamentary democracy in the world, into an attitude characterized by animals and tribes."" The painting will be on display starting Saturday at Sotheby's in the British capital until its auction on October 3rd. Its value is estimated at between 1.5 and 2 million euros."	nnn.de.58808	"Für Branczik unterstreicht Banksys Arbeit ""die Rückbildung der ältesten parlamentarischen Demokratie der Welt in die von Tieren und Stämmen geprägte Grundhaltung"". Ab Samstag soll das Gemälde bei Sotheby's in der britischen Hauptstadt ausgestellt werden, bis es am 3. Oktober versteigert werden soll. Es wird auf 1,5 bis zwei Millionen Euro geschätzt."	"For Branczik, Banksy's work underscores ""the regression of the oldest parliamentary democracy in the world into tribalistic animalistic behavior."" Starting on Saturday, the painting is to be shown at Sotheby's in the British capital until it is sold on October 3. It is estimated to be worth 1.5 to two million euros."
refb	"The work was first exhibited in 2009 at the Bristol Museum and Art Gallery in the southwest of Great Britain, where Banksy lives. This year the artist has had the painting on display again - at the same time as the original Brexit date, March 29. To mark the occasion, the work, formerly titled Question Time, was renamed ""Devolved Parliament""."	nnn.de.58808	"Das Werk wurde zuerst 2009 im Museum von Bristol im Südwesten Großbritanniens ausgestellt, wo Banksy lebt. In diesem Jahr hatte der Künstler das Gemälde erneut ausgestellt - zeitgleich mit dem ursprünglichen Brexit-Datum am 29. März. Bei dieser Gelegenheit wurde das Werk, das früher ""Fragestunde"" hieß, umbenannt in ""Devolved Parliament"" (""Delegiertes Parlament"")."	"The work was first shown in 2009 in the Museum of Bristol in southwest Great Britain, where Banksy lives. This year, the artist showed the painting again—on the original Brexit date of March 29. For this occasion, the work, which was first entitled ""Question Time,"" was renamed ""Devolved Parliament."""
refb	The picture could change hands for a multimillion sum.	nnn.de.58808	Das Bild könnte für einen Millionenbetrag den Besitzer wechseln.	The painting could change hands for a sum in the millions.
refb	Prime Minister Boris Johnson has had a feisty exchange with the opposition at the first parliamentary session after the lifting of Johnson's parliamentary prorogation by the supreme court on Wednesday. Johnson wants to conclude the twice-postponed Brexit on October 31, if necessary even without an agreement with the EU.	nnn.de.58808	Zuletzt hatte sich Premierminister Boris Johnson am Mittwoch bei der ersten Sitzung des Unterhauses nach Aufhebung einer von Johnson verhängten Zwangspause durch das Oberste Gericht einen harten Schlagabtausch mit der Opposition geliefert. Johnson will den bereits zweimal verschobenen Brexit am 31. Oktober notfalls auch ohne Abkommen mit der EU vollziehen.	Recently, at the first session of the House of Commons, Prime Minister Boris Johnson exchanged blows with the opposition after a mandatory break he had imposed was repealed by the Supreme Court. Johnson wants to carry out Brexit (which has already been postponed twice) on October 31: without a treaty with the EU if necessary.
refb	This is not the first time that Banksy, whose identity is still unknown, has gotten involved in the Brexit debate. In Southeast England's Dover he painted a picture depicting a man breaking one of the European flag's stars with a chisel. The work is seen daily by thousands of lorry drivers and other visitors as they enter the United Kingdom.	nnn.de.58808	Es ist nicht das erste Mal, dass sich Banksy, dessen Identität immer noch unbekannt ist, in die Brexit-Debatte einmischt. In Dover im Südosten Englands malte er ein Bild, das einen Mann darstellt, der mit einem Meißel einen Stern der europäischen Flagge zerbricht. Das Werk sehen täglich Tausende von Lkw-Fahrern und andere Besucher bei der Einreise in das Vereinigte Königreich.	This is not the first time that Banksy, whose identity remains a secret, has gotten involved in the Brexit debate. In Dover, in southeast England, he painted a picture showing a man breaking a star of the European flag to pieces with a chisel. Every day, thousands of automobile drivers and other visitors see that work when they enter the United Kingdom.
refb	Brexit Debate Is Like a “Walk in the Park”	neuepresse.de.101088	"Brexit-Debatte ist wie ein ""Spaziergang im Park"""	"Brexit debate is a ""walk in the park"""
refb	The hefty verbal attacks of British Prime Minister Boris Johnson against Brexit-opponents in Parliament do not contribute to a climate of hatred, according to his top adviser. Compared to the campaign leading up to the Brexit referendum in 2016, the current controversy is a “walk in the park,” said Daniel Cummings on Friday at a book launch. “We’re enjoying this, we’re going to win, we’re going to leave (the EU).”	neuepresse.de.101088	"Die heftigen verbalen Angriffe des britischen Premierministers Boris Johnson auf Brexit-Gegner im Parlament tragen nach Ansicht seines Spitzenberaters nicht zu einem Klima des Hasses bei. Im Vergleich zum Wahlkampf vor dem Brexit-Referendum 2016 sei die aktuelle Kontroverse ein ""Spaziergang im Park"", sagte Dominic Cummings am Freitag bei einer Buchvorstellung. ""Wir genießen das. Wir werden (aus der EU) austreten und wir werden gewinnen""."	"The fierce verbal attacks of the British Prime Minister Boris Johnson against Brexit opponents in parliament did not contribute to a climate of hatred, his top advisor believes. Compared to the election before the Brexit referendum in 2016, the current controversy is a ""walk in the park,"" said Dominic Cummings at a book launch on Friday. ""We are enjoying this. We are going to leave [the EU] and we are going to win."""
refb	In the past few days, Johnson had vehemently attacked Brexit opponents in Parliament and, among other things, accused them of “betrayal” of the people. The accusations that this could endanger parliamentarians, because they might be targeted by death threats, he called “humbug”.	neuepresse.de.101088	"Johnson hatte Brexit-Gegner im Parlament in den vergangenen Tagen hart angegriffen und ihnen unter anderem ""Verrat"" am Volk vorgeworfen. Anschuldigungen, dass er damit die Abgeordneten in Gefahr bringen könnte, weil sie etwa Ziel von Morddrohungen werden könnten, tat er als ""Humbug"" ab."	"In recent days, Johnson has vehemently attacked Brexit opponents in parliament and accused them of ""betraying"" the people, among other things. He dismissed as ""humbug"" accusations that he could be putting members of parliament in danger because they could then become the target of death threats."
refb	Cummings said that in the end the situation could only be resolved by Parliament honoring its promise to respect the result. It was not surprising that some people are angry about that fact that Great Britain has still not left the EU three years after the referendum.	neuepresse.de.101088	Cummings sagte, der einzige Weg, um wieder Ruhe einkehren zu lassen, sei, wenn die Abgeordneten die Entscheidung der Briten für einen Austritt aus der EU endlich respektieren würden. Es sei nicht überraschend, dass die Leute darüber aufgebracht seien, dass Großbritannien drei Jahre nach dem Referendum immer noch nicht aus der EU ausgetreten sei.	Cummings said that the only way for calm to return would be if members of parliament decide to finally respect the British people's decision to leave the EU. It should come as no surprise that people are upset that Great Britain still has not exited the EU three years after the referendum.
refb	In light of the charged atmosphere, even the bishops of the Anglican church called for moderation on Friday. “We should speak to others with respect,” they stated. “And we should also listen.”	neuepresse.de.101088	"Angesichts der aufgeladenen Stimmung riefen am Freitag sogar die Bischöfe der anglikanischen Kirche zur Zurückhaltung auf. ""Wir sollten miteinander mit Respekt sprechen"", hieß es in einer Erklärung. ""Und wir sollten auch zuhören""."	"In view of the charged mood, even bishops of the Anglican Church called for restraint on Friday. ""We should speak to others with respect. And we should also listen."""
refb	Pakistan’s Prime Minister Khan Demands UN Intervention in Kashmir	volksblatt.li.150574	Pakistans Ministerpräsident Khan fordert Uno-Eingreifen in Kaschmir	Pakistan's Prime Minister Khan demands UN intervention in Kashmir
refb	With an emotional plea, Pakistan’s Prime Minister Imran Khan, during his first appearance at the UN General Assembly, once again requested the United Nations to intervene in the Kashmir conflict.	volksblatt.li.150574	Mit einem emotionalen Appell hat Pakistans Ministerpräsident Imran Khan bei seinem ersten Auftritt vor der Uno-Vollversammlung die Vereinten Nationen erneut zu einem Eingreifen im Kaschmir-Konflikt aufgefordert.	With an emotional appeal to the UN, Pakistan's Prime Minister Imran Khan once again called on the United Nations to intervene in the Kashmir conflict during his first appearance before the UN General Assembly.
refb	Otherwise a new war between the nuclear powers Pakistan and India was probable, Khan said on Friday during the UN general debate in New York. “If this goes badly, hope for the best but be prepared for the worst”. The United Nations carried responsibility for Kashmir. “You should have prevented this.”	volksblatt.li.150574	"Andernfalls sei ein erneuter Krieg zwischen den Atommächten Pakistan und Indien wahrscheinlich, sagte Khan am Freitag bei der Uno-Generaldebatte in New York. ""Wenn das schlecht läuft, hofft man auf das Beste, aber seid auf das Schlimmste vorbereitet"". Die Vereinten Nationen hätten eine Verantwortung für Kaschmir. ""Ihr hättet das verhindern müssen""."	"Otherwise another war between the Pakistan and India, both nuclear powers, is likely, Khan stated on Friday during the UN general debate in New York. ""When things are bad, one can hope for the best, but should be prepared for the worst"". The UN had a responsibility towards Kashmir. ""You should have prevented this""."
refb	India and Pakistan have fought three wars since gaining independence from British colonial rule in 1947, two of them over the divided Kashmir region. Both nuclear powers rule over a part of Kashmir; another part belongs to China. At the beginning of August, India had withdrawn its autonomous status from the Indian Kashmir region, thereby suddenly increasing tensions in its relations with Pakistan.	volksblatt.li.150574	Indien und Pakistan haben seit ihrer Unabhängigkeit von britischer Kolonialherrschaft im Jahr 1947 drei Kriege geführt, zwei davon um die geteilte Region Kaschmir. Beide Atommächte beherrschen jeweils einen Teil von Kaschmir, ein weiterer Teil gehört zu China. Anfang August hatte Indien der indischen Kaschmir-Region den Autonomiestatus entzogen und damit die Spannungen im Verhältnis zu Pakistan schlagartig erhöht.	India and Pakistan have been involved in three wars since gaining independence from British colonial rule in 1947, and two of those wars were waged over the divided Kashmir region. Both countries with nuclear powers control a part of Kashmir and the third part belongs to China. At the beginning of August, India revoked the autonomy status of the Indian Kashmir region, and sharply increased tensions in its relations with Pakistan.
refb	Not even a bottle of water	neues-deutschland.2878055	Nicht mal eine Flasche Wasser	Not even a bottle of water
refb	The protesters in Cairo call for the overthrow of Egyptian President el-Sisi	neues-deutschland.2878055	Die Demonstranten in Kairo fordern den Sturz des ägyptischen Präsidenten al-Sisi.	Protesters in Cairo are calling for the overthrow of Egyptian President el-Sisi.
refb	The government reacts with an iron fist to the protests in Egypt. It unleashed live ammunition on the population. Over 2,000 arrested are joining the 60,000 political prisoners that are already being held in prisons. It was never harmless to protest in Egypt, but since the takeover of General Abdel Fattah el-Sisi in 2013 the state apparatus works tirelessly to avoid a similar scenario to the Arab Spring.	neues-deutschland.2878055	Gegen die derzeitigen Proteste in Ägypten reagiert die Regierung mit harter Hand. Sie lässt mit scharfer Munition auf die Bevölkerung schießen, über 2000 Festgenommene gesellen sich in den Gefängnissen zu den 60.000 politischen Gefangenen, die dort bereits einsitzen. Protestieren war in Ägypten noch nie ungefährlich. Doch seit der Machtübernahme von General Abdel Fattah el-Sisi im Jahr 2013 tut der Staatsapparat alles dafür, ein Szenario wie zu Zeiten des Arabischen Frühlings zu vermeiden.	The government is cracking down on the recent protests in Egypt. It permitted the use of live ammunition against the population, and more than 2000 people were arrested, joining the 60,000 political prisoners already in jail. Protesting in Egypt has never been without danger. But since General Abdel Fattah el-Sisi took power in 2013, the state apparatus has done everything in its power to prevent a scenario like the Arab Spring.
refb	One of the triggers for the protests in 2011 was the bad economic situation. Propelled by poverty, lack of perspectives, and the feeling of being stifled by the government, millions took to the streets. This is a problem that cannot be handled, no matter how hard el-Sisi’s regime is acting against adversaries. The situation has even worsened.	neues-deutschland.2878055	Doch einer der Auslöser für die Proteste 2011 war die schlechte wirtschaftliche Lage. Armut, Perspektivlosigkeit und das Gefühl, von der eigenen Regierung erstickt zu werden, trieben Millionen auf die Straße. Und das ist ein Problem, welches auch das Regime von el-Sisi nicht in den Griff bekommt, egal, wie hart es gegen Widersacher vorgeht. Die Situation hat sich sogar verschlechtert.	One of the triggers for the 2011 protests was the poor economic situation. Poverty, hopelessness, and the feeling of being stifled by their own government drove millions onto the streets. And that is one problem that the regime of el-Sisi cannot handle, no matter how hard they move against their opponents. The situation has even deteriorated.
