model	translation	source	text	reference
Tohoku-AIP-NTT.1442	Queen granddaughter Princess Beatrice is engaged	heute.at.40409	Queen-Enkelin Prinzessin Beatrice ist verlobt	Queen's granddaughter Princess Beatrice is engaged
Tohoku-AIP-NTT.1442	Beatrice, Eugenie, William and Harry: As children, the cousins were best friends. Now the last of the four is getting married. Beatrice is engaged!	heute.at.40409	Beatrice, Eugenie, William und Harry: Als Kinder waren die Cousins die besten Freunde. Jetzt heiratet die letzte der vier. Beatrice ist verlobt!	Beatrice, Eugenie, William, and Harry: These cousins were best friends as children. Now the last of the four is getting married. Beatrice is engaged!
Tohoku-AIP-NTT.1442	Wonderful news from the British royals: In the Italian holidays at the beginning of the month, Edoardo Mapelli is said to have stopped Mozzi (34) for the hand of his girlfriend Princess Beatrice (31), the palace announced on Thursday.	heute.at.40409	Wunderbare Neuigkeiten von den britischen Royals: In den Italien-Ferien Anfang Monat soll Edoardo Mapelli Mozzi (34) um die Hand seiner Freundin Prinzessin Beatrice (31) angehalten haben. Das gab der Palast am Donnerstag bekannt.	Wonderful news from the British royals: On their trip to Italy at the beginning of the month, Edoardo Mapelli Mozzi (34) is said to have asked his girlfriend Princess Beatrice (31) for her hand in marriage. This was announced by the palace on Thursday.
Tohoku-AIP-NTT.1442	"""We are extremely excited to announce our engagement. We are both so excited to start this adventure together and can't wait to actually be married,"" the couple, who according to British media reports have been dating since October 2018, said in the official announcement."	heute.at.40409	"""Wir freuen uns außerordentlich, unsere Verlobung bekanntgeben zu können. Wir freuen uns beide so sehr, gemeinsam dieses Abenteuer zu beginnen und können es kaum erwarten, tatsächlich verheiratet zu sein"", teilte das Paar, das laut britischen Medienberichten seit Oktober 2018 zusammen ist, in der offiziellen Mitteilung mit."	"""We are extremely happy to be able to share the news of our recent engagement. We are both so excited to be embarking on this life adventure together and can't wait to be married,"" the couple officially announced, having been together since October 2018 according to British media reports."
Tohoku-AIP-NTT.1442	"And further: ""We share so many similar interests and values and we know that this will help us a lot in the coming years full of love and happiness""."	heute.at.40409	"Und weiter: ""Wir teilen so viele ähnliche Interessen und Werte und wir wissen, dass uns das in den kommenden Jahren voller Liebe und Glück sehr helfen wird""."	"They continued: ""We share so many similar interests and values and we know this will stand us in great stead for the years ahead, full of love and happiness."""
Tohoku-AIP-NTT.1442	Sister Eugenie took the pictures	heute.at.40409	Schwester Eugenie knipste die Bilder	Sister Eugenie snapped the photos
Tohoku-AIP-NTT.1442	The official engagement photos were taken by her sister, Princess Eugenie (29) - and also published on her Instagram account.	heute.at.40409	Die offiziellen Verlobungsfotos hat ihre Schwester, Prinzessin Eugenie (29), aufgenommen - und auch gleich auf ihrem Instagram-Account veröffentlicht.	Her sister, Princess Eugenie (29), took the official engagement photos, and also published them on her Instagram account.
Tohoku-AIP-NTT.1442	A royal feast	heute.at.40409	Ein royales Fest	A royal celebration
Tohoku-AIP-NTT.1442	The wedding is scheduled to take place in 2020. More information on the date, location and everything else will be announced by the palace in the coming months.	heute.at.40409	Die Hochzeit soll 2020 stattfinden. Nähere Infos zu Datum, Ort und allem anderen wird der Palast in den kommenden Monaten bekannt geben.	The marriage is set to take place in 2020. The palace will announce more detailed information on the date, location, and everything else in the coming months.
Tohoku-AIP-NTT.1442	However, it is certain that the marriage of the ninth in line to the British throne and the real estate mogul will be as big a celebration as the wedding of Eugenie on 12 October 2018 to Jack Brooksbank (33).	heute.at.40409	Sicher ist aber, dass die Vermählung der Nummer neun der britischen Thronfolge und dem Immobilienmogul ein ähnlich großes Fest wird wie die Trauung von Eugenie am 12. Oktober 2018 mit Jack Brooksbank (33).	One thing is certain, however: The wedding of the ninth in line to the British throne and the real estate mogul will be a celebration as large as Eugenie's marriage to Jack Brooksbank (33) on October 12, 2018.
Tohoku-AIP-NTT.1442	Study on the causes of heart disease	infranken.de.281208	Studie zu Ursachen von Herzkrankheiten	Study on the causes of heart diseases
Tohoku-AIP-NTT.1442	Smoking, being overweight, eating an unhealthy diet - there are risk factors for cardiovascular diseases. But what really causes heart failure or a heart attack? Hamburg researchers now want to take a close look at the genetic make-up of 9000 healthy and sick people.	infranken.de.281208	Rauchen, Übergewicht, ungesunde Ernährung - es gibt Risikofaktoren für Herz-Kreislauf-Erkrankungen. Aber was löst eine Herzschwäche oder einen Infarkt wirklich aus? Hamburger Forscher wollen sich nun das Erbgut von 9000 gesunden und kranken Menschen genau ansehen.	Smoking, being overweight, unhealthy diet—there are risk factors for cardiovascular diseases. But what actually triggers heart failure or a heart attack? Hamburg researchers now want to take a precise look at the DNA of 9,000 healthy and sick people.
Tohoku-AIP-NTT.1442	By analysing the genetic material of 9,000 people, Hamburg and Swiss scientists want to track down the causes of cardiovascular diseases in more detail.	infranken.de.281208	Über die Analyse des Erbguts von 9000 Menschen wollen Hamburger und Schweizer Wissenschaftler den Ursachen von Herz-Kreislauf-Erkrankungen detaillierter auf die Spur kommen.	By analyzing the DNA of 9,000 people, researchers from Hamburg and Switzerland are attempting to find out exactly what causes cardiovascular diseases.
Tohoku-AIP-NTT.1442	The research project is the largest of its kind in German-speaking countries, the University Hospital Hamburg-Eppendorf (UKE) announced on Friday. The Kühne Foundation is funding the project with 12.5 million euros. From Switzerland, the High Mountain Clinic Davos, which is owned by the foundation, and the University Hospital Zurich are involved.	infranken.de.281208	Das Forschungsprojekt sei das größte dieser Art im deutschsprachigen Raum, teilte das Universitätsklinikum Hamburg-Eppendorf (UKE) am Freitag mit. Die Kühne-Stiftung fördert das Vorhaben mit 12,5 Millionen Euro. Aus der Schweiz sind die Hochgebirgsklinik Davos, die der Stiftung gehört, und das Universitätsspital Zürich beteiligt.	The research project is the largest of its kind in the German-speaking world, announced the University Medical Center Hamburg-Eppendorf (UKE) on Friday. The Kühne Foundation is supporting the initiative with €12.5 million. In Switzerland, the Hochgebirgsklinik Davos Hospital, which belongs to the foundation, and the University Hospital of Zurich are participating.
Tohoku-AIP-NTT.1442	Overweight, smoking and an unhealthy diet are among the main influenceable risk factors for cardiovascular diseases. Genetic factors determine the risk. However, the interplay between genes and external influences is only insufficiently known, it was said. The scientists now want to compare the complete genetic make-up of 8000 healthy people with that of 1000 former patients of the University Heart and Vascular Centre at the UKE.	infranken.de.281208	Übergewicht, Rauchen und ungesunde Ernährung zählen zu den wesentlichen beeinflussbaren Risikofaktoren für Herz-Kreislauf-Erkrankungen. Genetische Faktoren bestimmen das Risiko mit. Das Zusammenspiel zwischen Genen und äußeren Einflüssen sei aber nur unzureichend bekannt, hieß es. Nun wollen die Wissenschaftler das vollständige Erbgut von 8000 gesunden Menschen mit dem von 1000 ehemaligen Patienten des Universitären Herz- und Gefäßzentrums am UKE vergleichen.	Being overweight, smoking, and an unhealthy diet are among the key influenceable risk factors for cardiovascular diseases. Genetic factors also contribute to the risk. The interaction between genes and external influences is not yet sufficiently understood, they say. Researchers now want to compare the entire DNA of 8,000 healthy people with that of 1,000 former patients of the University Heart and Vascular Center at UKE.
Tohoku-AIP-NTT.1442	According to the hospital, possible disease-causing changes in DNA - so-called mutations - are currently known in more than 4,000 of the approximately 20,000 relevant human genes. About 200 are added every year.	infranken.de.281208	Aktuell seien in mehr als 4000 der rund 20.000 relevanten menschlichen Gene mögliche krankheitsverursachende Veränderungen der DNA - sogenannte Mutationen - bekannt, hieß es vom Klinikum. Jedes Jahr kämen etwa 200 hinzu.	Currently, more than 4,000 of almost 20,000 relevant human genes are known to cause DNA changes—called mutations—that lead to heart disease, according to the clinic. Approximately 200 are added each year.
Tohoku-AIP-NTT.1442	According to the initiators, the aim of the five-year project is to develop new options for the prevention, detection and treatment of cardiac arrhythmias, heart failure and heart attacks. The data could also be used for research into other common diseases, says Stefan Blankenberg, head of the University Heart and Vascular Center. New insights into the interaction between heart and brain, heart and kidney as well as cancer are possible.	infranken.de.281208	Ziel des fünfjährigen Projekts ist es den Initiatoren zufolge, neue Optionen etwa zur Vorsorge, Erkennung und Behandlung von Herzrhythmusstörungen, Herzschwäche und Herzinfarkten zu entwickeln. Die Daten könnten auch bei der Erforschung anderer Volkskrankheiten nützen, so Stefan Blankenberg, Leiter des Universitären Herz- und Gefäßzentrums. Neue Erkenntnisse zum Zusammenspiel zwischen Herz und Hirn, Herz und Niere sowie zu Krebserkrankungen seien möglich.	Those behind this five-year project say its goal is to develop new options for preventing, detecting, and treating cardiac arrhythmia, cardiac failure, and cardiac arrest. The data could also be of use when researching other common diseases, says Stefan Blankenberg, Director of the University Heart and Vascular Center. New findings may be made on the interaction between the heart and brain, the heart and nerves, as well as cancers.
Tohoku-AIP-NTT.1442	The chairman of the Kühne Foundation, Klaus-Michael Kühne (82), also stressed that there is a firm will to use the data for research into other diseases. So far, the foundation's clinic in Davos has primarily treated allergies. Now, a Center for Cardiovascular Precision Medicine is to be established on the medical campus there and a professorship for bioinformatics is to be created. To justify his commitment, the logistics entrepreneur, who lives in Switzerland, said that he had open-heart surgery in Hamburg three years ago and was very grateful.	infranken.de.281208	Der Vorsitzende der Kühne-Stiftung, Klaus-Michael Kühne (82), betonte ebenfalls, es gebe den festen Willen, die Daten auch zur Erforschung anderer Krankheiten zu nutzen. Die Klinik der Stiftung in Davos behandelt bislang vor allem Allergien. Nun solle auf dem dortigen Medizincampus ein Center for Cardiovascular Precision Medicine entstehen und eine Professur für Bioinformatik geschaffen werden. Zur Begründung seines Engagements sagte der in der Schweiz lebende Logistikunternehmer, er sei vor drei Jahren in Hamburg am offenen Herzen operiert worden und sehr dankbar.	Chairman of the Kühne Foundation, Klaus-Michael Kühne (82), also stressed the firm intention to use the data to study other diseases also. The foundation's clinic in Davos has primarily treated allergies to date. The medical campus there will now include a Center for Cardiovascular Precision Medicine and employ a professor of bioinformatics. Explaining his commitment to the project, the logistics entrepreneur, who lives in Switzerland, said that he had open-heart surgery three years ago in Hamburg and is very grateful.
Tohoku-AIP-NTT.1442	"The biosamples of the healthy participants come from hamburgers, who are also taking part in the ""Hamburg City Health Study"". With 45,000 test subjects, according to the hospital, this is the largest local health study in the world. When encrypting the genome, strict attention is paid to the protection of the anonymised data. It is about one petabyte (1000 terabytes) of data, said Holger Moch from the University Hospital Zurich."	infranken.de.281208	"Die Bioproben der gesunden Teilnehmer stammen von Hamburgern, die auch bei der ""Hamburg City Health Study"" mitmachen. Mit 45.000 Probanden ist das nach Angaben des Klinikums die größte lokale Gesundheitsstudie der Welt. Bei der Erbgutentschlüsselung werde streng auf den Schutz der anonymisierten Daten geachtet, versicherten die Wissenschaftler. Es gehe um ein Petabyte (1000 Terabyte) an Daten, sagte Holger Moch vom Universitätsspital Zürich."	The biomaterial of healthy participants comes from citizens of Hamburg who were also taking part in the Hamburg City Health Study. At 45,000 test subjects, this is the largest local healthy study in the world, according to information from the clinic. Researchers affirmed that the protection of anonymous data would be strictly ensured when deciphering the DNA. There will be a petabyte (1000 terabytes) of data, said Holger Moch from the University Hospital of Zurich.
Tohoku-AIP-NTT.1442	Today, according to UKE, the human genome can be decoded within 24 hours. The pure material costs for this would amount to 1,300 euros. The first gene sequencing worldwide, the results of which were published in 2001, still cost several hundred million euros. The study is scheduled to begin on 1 October, and all 9,000 samples are to be analyzed by the end of 2020. Initial results are expected the following year.	infranken.de.281208	Das Erbgut eines Menschen kann heute laut UKE innerhalb von 24 Stunden entschlüsselt werden. Die reinen Sachkosten dafür lägen bei 1300 Euro. Die erste Gen-Sequenzierung weltweit, deren Ergebnisse 2001 veröffentlicht wurden, habe noch mehrere Hundert Millionen Euro gekostet. Die Studie soll am 1. Oktober beginnen, bereits Ende 2020 sollen alle 9000 Proben analysiert sein. Im Jahr darauf werden erste Ergebnisse erwartet.	Today, a person's DNA can be deciphered within 24 hours, according to UKE. The purely material costs for this amount to €1,300. The first genetic sequencing in the world, whose results were published in 2001, cost several hundred millions of euros. The study is set to begin on October 1, and all 9,000 subjects are to be analyzed by the end of 2020. The initial results are expected in the following year.
Tohoku-AIP-NTT.1442	Nigerian police free hundreds of abused boys	zeit.64417	Nigerianische Polizei befreit hunderte misshandelte Jungen	Nigerian police frees hundreds of abused boys
Tohoku-AIP-NTT.1442	"In Nigeria, police have freed more than 300 tortured and abused boys from a Koranic school. According to information from local residents, security forces searched the school in the northern Nigerian city of Kaduna and discovered the victims, some of whom were still minors, according to police spokesman Yakubu Sabo. ""The victims were abused. Some of them said they had been raped by their teachers,"" said Sabo."	zeit.64417	"In Nigeria hat die Polizei mehr als 300 gefolterte und missbrauchte Jungen aus einer Koranschule befreit. Nach Hinweisen von Anwohnern durchsuchten Sicherheitskräfte die Schule in der nordnigerianischen Stadt Kaduna und entdeckten die zum Teil noch minderjährigen Opfer, wie Polizeisprecher Yakubu Sabo mitteilte. ""Die Opfer wurden misshandelt. Einige von ihnen gaben an, von ihren Lehrern vergewaltigt worden zu sein"", sagte Sabo."	"In Nigeria, the police freed more than 300 mistreated and abused boys from a Quran school. According to information from local residents, security forces searched the school in the town of Kaduna in northern Nigeria and discovered the victims, some of whom were still minors, according to police spokesman Yakubu Sabo. ""The victims were mistreated. Several of them claimed to have been raped by teachers"", stated Sabo."
Tohoku-AIP-NTT.1442	"The boys were detained under the pretext of being taught and ""improved"" in the Koran. In fact, the charges were held by their teachers in the ""most degrading and inhuman conditions,"" Sabo said. About a hundred students, including children as young as nine, were chained in a small room."	zeit.64417	"Die Jungen seien unter dem Vorwand festgehalten worden, im Koran unterrichtet und ""gebessert"" zu werden. Tatsächlich seien die Schützlinge von ihren Lehrern unter ""entwürdigendsten und unmenschlichsten Bedingungen"" festgehalten worden, sagte Sabo. Etwa hundert Schüler, darunter Kinder im Alter von neun Jahren, seien in einem kleinen Raum angekettet gewesen."	"The boys had been held captive under the pretext of being taught and ""improved"" in the Quran. In actual fact, the students were imprisoned by their teachers in ""the most degrading and subhuman conditions"", said Sabo. Around a hundred students, including nine year old children were chained up in a small room."
Tohoku-AIP-NTT.1442	According to the information, the Koran school had existed for about ten years. Residents had alerted the authorities to repeated irregularities in the facility. The parents were shocked when they were taught about the conditions in the Koran school, said Sabo. They had no idea of the suffering of their children. The operator and six employees were arrested, according to the police.	zeit.64417	Die Koranschule bestand den Angaben zufolge seit rund zehn Jahren. Anwohner hätten die Behörden auf wiederholte Unregelmäßigkeiten in der Einrichtung aufmerksam gemacht. Die Eltern hätten sich schockiert gezeigt, als sie über die Zustände in der Koranschule unterrichtet wurden, sagte Sabo. Sie hätten von den Leiden ihrer Kinder nichts geahnt. Der Betreiber und sechs Mitarbeiter wurden laut Polizei festgenommen.	According to the statements, the Quran school existed for about ten years. The residents had repeatedly pointed out incidents in the institution to the authorities. The parents were shocked as they learned of the state of the Quran school, stated Sabo. They had no knowledge of the suffering their children were being put through. The manager and six employees were arrested, according to the police.
Tohoku-AIP-NTT.1442	In the predominantly Muslim north of Nigeria, there are many private Koran schools. They replace the often inadequate state institutions. People in the region suffer from frequent attacks by armed gangs. According to the UN refugee agency, more than 40,000 people have fled across the border to the neighbouring state of Niger in the past ten months.	zeit.64417	Im überwiegend muslimischen Norden Nigerias gibt es viele private Koranschulen. Sie ersetzen die oft mangelhaften staatlichen Einrichtungen. Die Menschen in der Region leiden unter häufigen Angriffen bewaffneter Banden. Nach Angaben des UN-Flüchtlingshilfswerks flohen deshalb in den vergangenen zehn Monaten mehr als 40.000 Menschen über die Grenze in den Nachbarstaat Niger.	There are many private Quran schools in the predominantly Muslim northern Nigeria. They often replace the insufficient state institutions. The people of the region are often subjected to attacks by armed gangs. According to the UN Refugee Agency, more than 40,000 people have fled across the border to the neighboring country of Niger in the past ten months.
Tohoku-AIP-NTT.1442	Chained and tortured: Nigerian police free 400 children from school	tagesspiegel.de.87054	Angekettet und gefoltert: Nigerias Polizei befreit 400 Kinder aus Schule	Chained and tortured: Nigeria's police releases 400 children from school
Tohoku-AIP-NTT.1442	"Police have freed nearly 400 students from appalling conditions in a school in northern Nigeria. ""Many of them were chained and some had visible injuries that indicate torture,"" said police spokesman Yakubu Sabo in the city of Kaduna."	tagesspiegel.de.87054	"Polizisten haben in einer Schule im Norden Nigerias fast 400 Schüler aus entsetzlichen Verhältnissen befreit. ""Viele von ihnen waren angekettet und einige hatten sichtbare Verletzungen, die auf Folter hindeuten"", sagte Polizeisprecher Yakubu Sabo in der Stadt Kaduna."	"Police in a school in the north of Nigeria have freed almost 400 students from horrific circumstances. ""Many of them were chained up and had visible injuries indicating torture,"" said police representative Yakubu Sabo in the city of Kaduna."
Tohoku-AIP-NTT.1442	"On Thursday, after a tip-off, the children were discovered in an Islamic school.The conditions there ""were inhumane.""The officials arrested the headmaster and six teachers after the liberation operation."	tagesspiegel.de.87054	"Dort waren die Kinder am Donnerstag nach einem Hinweis in einer islamisch geprägten Schule entdeckt worden. Die Zustände dort seien ""menschenunwürdig"" gewesen. Die Beamten nahmen den Schulleiter und sechs Lehrer nach der Befreiungsaktion fest."	"After a tip-off, Children had been discovered in an Islamic school on Thursday. The conditions there are said to have been ""inhuman."" The employees arrested the headmaster and six teachers after the rescue mission."
Tohoku-AIP-NTT.1442	The children, all boys, were held like slaves at their school and put on chains. Some were sexually abused. Television pictures showed emaciated and injured students in a recognizably poor state of health.	tagesspiegel.de.87054	Die Kinder, allesamt Jungen, seien an ihrer Schule wie Sklaven gehalten und an Ketten gelegt worden. Einige seien sexuell missbraucht worden. Fernsehbilder zeigten abgemagerte und verletzte Schüler in einem erkennbar schlechten Gesundheitszustand.	The children, all of them boys, had been kept like slaves and put in chains. Some of them had been sexually abused. Television pictures showed emaciated and injured students in a recognizably bad health condition.
Tohoku-AIP-NTT.1442	World footballer election: Further accusations after Messi and Klopp's freestyle	welt.263082	Weltfußballerwahl: Weitere Vorwürfe nach Messis und Klopps Kür	The Best FIFA Football Awards: More reproaches after Messi´s and Klopp´s freestyle
Tohoku-AIP-NTT.1442	"Football ""Signature not valid"""	welt.263082	"Fußball ""Unterschrift nicht gültig"""	"Soccer ""Signature not valid"""
Tohoku-AIP-NTT.1442	Jürgen Klopp, Lionel Messi and Megan Rapinoe awarded	welt.263082	Jürgen Klopp, Lionel Messi und Megan Rapinoe ausgezeichnet	Jürgen Klopp, Lionel Messi and Megan Rapinoe honored
Tohoku-AIP-NTT.1442	With a gala in Milan, the world football association Fifa honours the best player, the best player and the best coach of the year. For Lionel Messi, it is the sixth honour and thus a record.	welt.263082	Mit einer Gala in Mailand zeichnet der Weltfußballverband Fifa die beste Spielerin, den besten Spieler und den besten Trainer des Jahres aus. Für Lionel Messi ist es die sechste Ehrung und damit Rekord.	At a gala in Milan, the World Football Association Fifa honors the best male and female player, and the best coach of the year. This is Messi´s sixth award and a record.
Tohoku-AIP-NTT.1442	After Nicaragua's captain declared that he had never voted in the world footballer election, accusations come to Fifa from other countries. Egypt was not evaluated at all - with a curious justification.	welt.263082	Nachdem Nicaraguas Kapitän erklärte, er habe bei der Weltfußballer-Wahl nie abgestimmt, kommen aus weiteren Ländern Vorwürfe an die Fifa. Ägypten wurde gar nicht gewertet - mit einer kuriosen Begründung.	After Nicaragua's captain declared that he had never voted in The Best FIFA Football Awards, reproaches are reaching FIFA from other countries. Egypt was not rated at all—due to a curious reason.
Tohoku-AIP-NTT.1442	Many things at Fifa have proved to be disreputable in recent years: the awarding of the World Cup, the dubious plans of its president Gianni Infantino, the general behaviour of various corrupt officials. However, the Fifa world footballer election has so far not been suspected of being unclean - apart from the fact that the voting national coaches and national team captains of the member associations often vote on the basis of sympathy rather than an objective assessment.	welt.263082	Vieles bei der Fifa hat sich in den vergangenen Jahren als anrüchig erwiesen: die WM-Vergaben, dubiose Pläne ihres Präsidenten Gianni Infantino, das generelle Verhalten diverser korrupter Funktionäre. Die Fifa-Weltfußballer-Wahl geriet bislang allerdings nicht in den Verdacht, unsauber abzulaufen - wenn man davon absieht, dass die stimmberechtigten Nationaltrainer und Nationalmannschaftskapitäne der Mitgliedsverbände oft eher nach Sympathie denn nach objektiver Einschätzung abstimmen.	There were several objectionable points at Fifa in recent years: the World Cup awards, president Gianni Infantino´s dubious plans, the general behavior of various corrupt officials. So far, however, The Best FIFA Football Awards have not been suspected of being unfair—apart from the fact that the voting national coaches and national team captains of the member associations often vote according to likeability rather than voting objectively.
Tohoku-AIP-NTT.1442	But after Nicaragua's captain had already complained that he had not voted at all, further inconsistencies are now coming to light: Egypt complains that the votes of national coach Hossam El-Badry and captain Mohamed Salah have not been taken into account. Indeed, they do not appear in the official and publicly visible voting overview.	welt.263082	Doch nachdem bereits Nicaraguas Kapitän beklagt hatte, er habe überhaupt nicht abgestimmt, treten nun weitere Ungereimtheiten zutage: Ägypten beklagt, dass die Stimmen von Nationaltrainer Hossam El-Badry und Kapitän Mohamed Salah nicht berücksichtigt wurden. In der Tat tauchen sie in der offiziellen und öffentlich einsehbaren Abstimmungsübersicht nicht auf.	But further inconsistencies are now emerging after Nicaragua's captain had expressed that he had not voted at all: Egypt claims that the votes by national coach Hossam El-Badry and captain Mohamed Salah were not taken into account. In fact, they did not appear in the official and publicly available voting overview.
Tohoku-AIP-NTT.1442	"FIFA apologises to the extent that ""the signatures on the election forms were submitted in capital letters and therefore not valid."" The Egyptian FA has been contacted several times to clarify the situation - without an answer."	welt.263082	"Die Fifa entschuldigt sich insofern, dass ""die Unterschriften auf den Wahlformularen in Großbuchstaben abgegeben und daher nicht gültig"" gewesen seien. Man habe den ägyptischen Verband mehrfach kontaktiert, um die Situation zu klären - ohne Antwort."	"Fifa apologized with the statement that ""the signatures on the election forms were in capital letters and therefore not valid"". The Egyptian association had been contacted several times to clarify the situation, but so far no reply has been received."
Tohoku-AIP-NTT.1442	Sudan's coach also surprised	welt.263082	Sudans Trainer auch verwundert	Sudan´s Coach is also surprised
Tohoku-AIP-NTT.1442	There is also an outcry from Sudan regarding the election. While the situation in the case of Egypt is understandable, the Sudanese federation states that coach Zdravko Lugarisic did not vote as it was finally judged: with Lionel Messi in first place, Virgil van Dijk in second and Sadio Mané in third. According to Fifa, however, the vote was received in the same way, with signatures and official stamp of the Sudanese federation.	welt.263082	Auch aus dem Sudan gibt es bezüglich der Wahl einen Aufschrei. Während die Sachlage im Fall Ägyptens nachvollziehbar ist, gibt der sudanesische Verband an, dass Trainer Zdravko Lugarisic nicht so abgestimmt habe, wie es schließlich gewertet wurde: mit Lionel Messi auf Platz eins, Virgil van Dijk auf zwei und Sadio Mané auf drei. Laut Fifa sei die Abstimmung aber genauso so eingegangen, mit Unterschriften und offiziellem Stempel des sudanesischen Verbandes.	There has also been an outcry from Sudan regarding the awards. While the situation is understandable in Egypt's case, the Sudanese association claims that coach Zdravko Lugarisic did not vote the way it was ultimately scored: with Lionel Messi in first place, Virgil van Dijk in second and Sadio Mané in third. According to Fifa, however, this was the submitted vote, with signatures and the official stamp of the Sudanese association.
Tohoku-AIP-NTT.1442	"Nicaragua's captain Juan Barrera had also made accusations: ""Did not vote for the #TheBest2019 Awards. All information about my vote is wrong, thank you,"" he wrote. In his case, it was suspected that the Nicaraguan Football Federation simply voted on his behalf."	welt.263082	"Vorwürfe hatte auch Nicaraguas Kapitän Juan Barrera erhoben: ""Habe nicht für die #TheBest2019 Awards abgestimmt. Alle Angaben zu meiner Stimme sind falsch, danke"", schrieb er. In seinem Fall wurde vermutet, dass der nicaraguanische Fußballverband einfach in seinem Namen abgestimmt hat."	"Nicaragua's captain Juan Barrera had also made accusations: ""I haven´t voted in the #TheBest2019 Awards. All entries on my vote are untrue, thank you"", he wrote. In his case it was suspected that the Nicaraguan Football Association had simply voted on his behalf."
Tohoku-AIP-NTT.1442	"The news came from the federation on Friday: Yes, but of course there was no intention. The completed election documents were ""erroneously"" provided with the name and signature of Juan Barrera, the captain of the Nicaraguan selection, according to a statement from the federation. However, the second captain, Manuel Rosas, had actually been elected. ""We take responsibility for the administrative error,"" said the statement. However, both Rosas and team coach Henry Duarte had voted for Messi, ""just as it is in the official list of FIFA""."	welt.263082	"Vom Verband kam am Freitag nun die Meldung: Stimmt, aber war natürlich keine Absicht. Die ausgefüllten Wahlunterlagen seien ""irrtümlicherweise"" mit dem Namen und der Unterschrift von Juan Barrera, dem Kapitän der nicaraguanischen Auswahl, versehen worden, hieß es in einer Mitteilung des Verbands. Gewählt habe aber eigentlich der zweite Kapitän Manuel Rosas. ""Wir übernehmen die Verantwortung für den Verwaltungsfehler"", hieß es in der Mitteilung. Sowohl Rosas als auch Mannschaftstrainer Henry Duarte hätten aber für Messi gestimmt, ""ganz so, wie es in der offiziellen Liste der FIFA steht""."	"The association sent out a message on Friday: This is true, but it was of, course, not done on purpose. The completed documents were ""mistakenly"" marked with the name and signature of Juan Barrera, the captain of the Nicaraguan selection, according to a message from the association. The person who actually voted was the second captain, Manuel Rosas. ""We take responsibility for the administrative error,"" the message said. Both Rosas and team coach Henry Duarte had voted for Messi,however, ""just as the official FIFA list indicates""."
Tohoku-AIP-NTT.1442	Fifa is now having the other cases examined in an investigation, but stresses that the election process was externally supervised by the consulting firm PriceWaterhouseCoopers. For the time being, Lionel Messi remains the undisputed winner of the world footballer election - and Jürgen Klopp World Coach of the Year.	welt.263082	Die anderen Fälle lässt die Fifa in einer Untersuchung nun prüfen, betont aber, dass der Wahlvorgang extern von der Beratungsfirma PriceWaterhouseCoopers beaufsichtigt wurde. Solange bleibt Lionel Messi erst mal unbestrittener Sieger der Weltfußballer-Wahl - und Jürgen Klopp Welttrainer des Jahres.	Fifa is now investigating the other cases, but stresses that the process was supervised externally by the consulting company PriceWaterhouseCoopers. Until then, Lionel Messi remains the undisputed winner of The Best FIFA Football Awards—and Jürgen Klopp World Coach of the Year.
Tohoku-AIP-NTT.1442	Ukraine affair: High-ranking Republicans speak out in favour of official investigation	zeit.64402	Ukraine-Affäre: Ranghohe Republikaner sprechen sich für offizielle Untersuchung aus	The Ukraine scandal: High-ranking Republicans support official investigation
Tohoku-AIP-NTT.1442	"Two senior Republicans have spoken out openly in favour of an official investigation into the US president and party friend Donald Trump. ""I think the investigation is important,"" said the Republican governor of the US state of Vermont, Phil Scott. ""Where this leads from here is determined by the facts that are established."" He wants to know more about the whistleblower affair before any action is taken. Impeachment proceedings can lead to the removal of the president."	zeit.64402	"Zwei ranghohe Republikaner haben sich offen für eine offizielle Untersuchung gegen den US-Präsidenten und Parteifreund Donald Trump ausgesprochen. ""Ich denke, die Untersuchung ist wichtig"", sagte der republikanische Gouverneur des US-Bundesstaates Vermont, Phil Scott. ""Wo das von hier aus hinführt, wird von den Fakten bestimmt, die festgestellt werden"". Er wolle mehr über die Whistleblower-Affäre wissen, bevor Maßnahmen ergriffen werden. Ein Impeachment-Verfahren kann zur Absetzung des Präsidenten führen."	"Two high-ranking republicans have spoken out in support of an investigation against the US President and party member Donald Trump. ""I believe the investigation is important"", stated the republican governor of Vermont Phil Scott. ""Where the investigation goes from here will be determined by the established facts"". He wanted to know more about scandal before taking any action. The impeachment procedure can lead to the removal of the President from office."
Tohoku-AIP-NTT.1442	"Scott said he was not surprised by the revelations, which showed that Trump had repeatedly called on Ukrainian President Volodymyr Zelensky in a phone call to investigate the activities of Democratic presidential candidate and former Vice President Joe Biden in Ukraine. According to Scott, Trump had been watching Biden ""for years."""	zeit.64402	"Scott sagte, er sei von den Enthüllungen nicht überrascht. Diese hatten gezeigt, dass Trump den ukrainischen Präsidenten Wolodymyr Selenskyj wiederholt in einem Telefonat aufgefordert hatte, die Tätigkeiten des demokratischen Präsidentschaftsbewerbers und früheren Vizepräsidenten Joe Biden in der Ukraine zu untersuchen. Scott zufolge beobachte Trump Biden ""seit Jahren""."	"Scott stated he was not surprised by the discoveries. It was revealed that during the telephone call, Trump had repeatedly urged the Ukrainian President Volodymyr Zelensky to investigate the activities of democratic presidential candidate and former Vice President Joe Biden in Ukraine. Scott stated that Trump had been watching Biden ""for years""."
